"","name","children"
"reaction162","rn:R08390","list(name = ""substrate"", attributes = c(id = ""16"", name = ""cpd:C00777""), children = NULL, namespace = NULL, namespaceDefinitions = NULL) / list(name = ""product"", attributes = c(id = ""73"", name = ""cpd:C16679""), children = NULL, namespace = NULL, namespaceDefinitions = NULL)"
"reaction172","rn:R08390","list(name = ""substrate"", attributes = c(id = ""16"", name = ""cpd:C00777""), children = NULL, namespace = NULL, namespaceDefinitions = NULL) / list(name = ""product"", attributes = c(id = ""73"", name = ""cpd:C16679""), children = NULL, namespace = NULL, namespaceDefinitions = NULL)"
"reaction182","rn:R08392","list(name = ""substrate"", attributes = c(id = ""16"", name = ""cpd:C00777""), children = NULL, namespace = NULL, namespaceDefinitions = NULL) / list(name = ""product"", attributes = c(id = ""57"", name = ""cpd:C16677""), children = NULL, namespace = NULL, namespaceDefinitions = NULL)"
"reaction192","rn:R08384","list(name = ""substrate"", attributes = c(id = ""29"", name = ""cpd:C16681""), children = NULL, namespace = NULL, namespaceDefinitions = NULL) / list(name = ""product"", attributes = c(id = ""31"", name = ""cpd:C15493""), children = NULL, namespace = NULL, namespaceDefinitions = NULL)"
"reaction202","rn:R08385","list(name = ""substrate"", attributes = c(id = ""29"", name = ""cpd:C16681""), children = NULL, namespace = NULL, namespaceDefinitions = NULL) / list(name = ""product"", attributes = c(id = ""31"", name = ""cpd:C15493""), children = NULL, namespace = NULL, namespaceDefinitions = NULL)"
"reaction215","rn:R02902","list(name = ""substrate"", attributes = c(id = ""16"", name = ""cpd:C00777""), children = NULL, namespace = NULL, namespaceDefinitions = NULL) / list(name = ""product"", attributes = c(id = ""54"", name = ""cpd:C11061""), children = NULL, namespace = NULL, namespaceDefinitions = NULL)"
"reaction222","rn:R02368","list(name = ""substrate"", attributes = c(id = ""18"", name = ""cpd:C02075 cpd:C02588""), children = NULL, namespace = NULL, namespaceDefinitions = NULL) / list(name = ""product"", attributes = c(id = ""7"", name = ""cpd:C00473""), children = NULL, namespace = NULL, namespaceDefinitions = NULL)"
"reaction232","rn:R02124","list(name = ""substrate"", attributes = c(id = ""7"", name = ""cpd:C00473""), children = NULL, namespace = NULL, namespaceDefinitions = NULL) / list(name = ""product"", attributes = c(id = ""10"", name = ""cpd:C00376""), children = NULL, namespace = NULL, namespaceDefinitions = NULL)"
"reaction242","rn:R11952","list(name = ""substrate"", attributes = c(id = ""7"", name = ""cpd:C00473""), children = NULL, namespace = NULL, namespaceDefinitions = NULL) / list(name = ""product"", attributes = c(id = ""95"", name = ""cpd:C21797""), children = NULL, namespace = NULL, namespaceDefinitions = NULL)"
"reaction38","rn:R02124","list(name = ""substrate"", attributes = c(id = ""7"", name = ""cpd:C00473""), children = NULL, namespace = NULL, namespaceDefinitions = NULL) / list(name = ""product"", attributes = c(id = ""10"", name = ""cpd:C00376""), children = NULL, namespace = NULL, namespaceDefinitions = NULL)"
"reaction117","rn:R02123","list(name = ""substrate"", attributes = c(id = ""10"", name = ""cpd:C00376""), children = NULL, namespace = NULL, namespaceDefinitions = NULL) / list(name = ""product"", attributes = c(id = ""16"", name = ""cpd:C00777""), children = NULL, namespace = NULL, namespaceDefinitions = NULL)"
"reaction216","rn:R00032","list(name = ""substrate"", attributes = c(id = ""13"", name = ""cpd:C02094""), children = NULL, namespace = NULL, namespaceDefinitions = NULL) / list(name = ""product"", attributes = c(id = ""10"", name = ""cpd:C00376""), children = NULL, namespace = NULL, namespaceDefinitions = NULL)"
"reaction39","rn:R02125","list(name = ""substrate"", attributes = c(id = ""10"", name = ""cpd:C00376""), children = NULL, namespace = NULL, namespaceDefinitions = NULL) / list(name = ""product"", attributes = c(id = ""16"", name = ""cpd:C00777""), children = NULL, namespace = NULL, namespaceDefinitions = NULL)"
"reaction46","rn:R03048 rn:R08380","list(name = ""substrate"", attributes = c(id = ""23"", name = ""cpd:C02110""), children = NULL, namespace = NULL, namespaceDefinitions = NULL) / list(name = ""product"", attributes = c(id = ""22"", name = ""cpd:C00899""), children = NULL, namespace = NULL, namespaceDefinitions = NULL)"
"reaction56","rn:R07163","list(name = ""substrate"", attributes = c(id = ""7"", name = ""cpd:C00473""), children = NULL, namespace = NULL, namespaceDefinitions = NULL) / list(name = ""product"", attributes = c(id = ""33"", name = ""cpd:C15492""), children = NULL, namespace = NULL, namespaceDefinitions = NULL)"
"reaction65","rn:R08388","list(name = ""substrate"", attributes = c(id = ""18"", name = ""cpd:C02075 cpd:C02588""), children = NULL, namespace = NULL, namespaceDefinitions = NULL) / list(name = ""product"", attributes = c(id = ""22"", name = ""cpd:C00899""), children = NULL, namespace = NULL, namespaceDefinitions = NULL)"
"reaction75","rn:R08382 rn:R08383","list(name = ""substrate"", attributes = c(id = ""27"", name = ""cpd:C16682""), children = NULL, namespace = NULL, namespaceDefinitions = NULL) / list(name = ""product"", attributes = c(id = ""29"", name = ""cpd:C16681""), children = NULL, namespace = NULL, namespaceDefinitions = NULL)"
"reaction84","rn:R08392","list(name = ""substrate"", attributes = c(id = ""16"", name = ""cpd:C00777""), children = NULL, namespace = NULL, namespaceDefinitions = NULL) / list(name = ""product"", attributes = c(id = ""57"", name = ""cpd:C16677""), children = NULL, namespace = NULL, namespaceDefinitions = NULL)"
"reaction93","rn:R08392","list(name = ""substrate"", attributes = c(id = ""16"", name = ""cpd:C00777""), children = NULL, namespace = NULL, namespaceDefinitions = NULL) / list(name = ""product"", attributes = c(id = ""57"", name = ""cpd:C16677""), children = NULL, namespace = NULL, namespaceDefinitions = NULL)"
"reaction103","rn:R08392","list(name = ""substrate"", attributes = c(id = ""16"", name = ""cpd:C00777""), children = NULL, namespace = NULL, namespaceDefinitions = NULL) / list(name = ""product"", attributes = c(id = ""57"", name = ""cpd:C16677""), children = NULL, namespace = NULL, namespaceDefinitions = NULL)"
"reaction118","rn:R02124 rn:R08379","list(name = ""substrate"", attributes = c(id = ""7"", name = ""cpd:C00473""), children = NULL, namespace = NULL, namespaceDefinitions = NULL) / list(name = ""product"", attributes = c(id = ""10"", name = ""cpd:C00376""), children = NULL, namespace = NULL, namespaceDefinitions = NULL)"
"reaction123","rn:R02124 rn:R08379","list(name = ""substrate"", attributes = c(id = ""7"", name = ""cpd:C00473""), children = NULL, namespace = NULL, namespaceDefinitions = NULL) / list(name = ""product"", attributes = c(id = ""10"", name = ""cpd:C00376""), children = NULL, namespace = NULL, namespaceDefinitions = NULL)"
"reaction133","rn:R08390","list(name = ""substrate"", attributes = c(id = ""16"", name = ""cpd:C00777""), children = NULL, namespace = NULL, namespaceDefinitions = NULL) / list(name = ""product"", attributes = c(id = ""73"", name = ""cpd:C16679""), children = NULL, namespace = NULL, namespaceDefinitions = NULL)"
"reaction143","rn:R08391","list(name = ""substrate"", attributes = c(id = ""16"", name = ""cpd:C00777""), children = NULL, namespace = NULL, namespaceDefinitions = NULL) / list(name = ""product"", attributes = c(id = ""72"", name = ""cpd:C16680""), children = NULL, namespace = NULL, namespaceDefinitions = NULL)"
"reaction153","rn:R08390","list(name = ""substrate"", attributes = c(id = ""16"", name = ""cpd:C00777""), children = NULL, namespace = NULL, namespaceDefinitions = NULL) / list(name = ""product"", attributes = c(id = ""73"", name = ""cpd:C16679""), children = NULL, namespace = NULL, namespaceDefinitions = NULL)"
"reaction163","rn:R08390","list(name = ""substrate"", attributes = c(id = ""16"", name = ""cpd:C00777""), children = NULL, namespace = NULL, namespaceDefinitions = NULL) / list(name = ""product"", attributes = c(id = ""73"", name = ""cpd:C16679""), children = NULL, namespace = NULL, namespaceDefinitions = NULL)"
"reaction173","rn:R08390","list(name = ""substrate"", attributes = c(id = ""16"", name = ""cpd:C00777""), children = NULL, namespace = NULL, namespaceDefinitions = NULL) / list(name = ""product"", attributes = c(id = ""73"", name = ""cpd:C16679""), children = NULL, namespace = NULL, namespaceDefinitions = NULL)"
"reaction183","rn:R08392","list(name = ""substrate"", attributes = c(id = ""16"", name = ""cpd:C00777""), children = NULL, namespace = NULL, namespaceDefinitions = NULL) / list(name = ""product"", attributes = c(id = ""57"", name = ""cpd:C16677""), children = NULL, namespace = NULL, namespaceDefinitions = NULL)"
"reaction193","rn:R08384","list(name = ""substrate"", attributes = c(id = ""29"", name = ""cpd:C16681""), children = NULL, namespace = NULL, namespaceDefinitions = NULL) / list(name = ""product"", attributes = c(id = ""31"", name = ""cpd:C15493""), children = NULL, namespace = NULL, namespaceDefinitions = NULL)"
"reaction203","rn:R08385","list(name = ""substrate"", attributes = c(id = ""29"", name = ""cpd:C16681""), children = NULL, namespace = NULL, namespaceDefinitions = NULL) / list(name = ""product"", attributes = c(id = ""31"", name = ""cpd:C15493""), children = NULL, namespace = NULL, namespaceDefinitions = NULL)"
"reaction217","rn:R02902","list(name = ""substrate"", attributes = c(id = ""16"", name = ""cpd:C00777""), children = NULL, namespace = NULL, namespaceDefinitions = NULL) / list(name = ""product"", attributes = c(id = ""54"", name = ""cpd:C11061""), children = NULL, namespace = NULL, namespaceDefinitions = NULL)"
"reaction223","rn:R02368","list(name = ""substrate"", attributes = c(id = ""18"", name = ""cpd:C02075 cpd:C02588""), children = NULL, namespace = NULL, namespaceDefinitions = NULL) / list(name = ""product"", attributes = c(id = ""7"", name = ""cpd:C00473""), children = NULL, namespace = NULL, namespaceDefinitions = NULL)"
"reaction233","rn:R02124","list(name = ""substrate"", attributes = c(id = ""7"", name = ""cpd:C00473""), children = NULL, namespace = NULL, namespaceDefinitions = NULL) / list(name = ""product"", attributes = c(id = ""10"", name = ""cpd:C00376""), children = NULL, namespace = NULL, namespaceDefinitions = NULL)"
"reaction243","rn:R11952","list(name = ""substrate"", attributes = c(id = ""7"", name = ""cpd:C00473""), children = NULL, namespace = NULL, namespaceDefinitions = NULL) / list(name = ""product"", attributes = c(id = ""95"", name = ""cpd:C21797""), children = NULL, namespace = NULL, namespaceDefinitions = NULL)"
"reaction40","rn:R02124","list(name = ""substrate"", attributes = c(id = ""7"", name = ""cpd:C00473""), children = NULL, namespace = NULL, namespaceDefinitions = NULL) / list(name = ""product"", attributes = c(id = ""10"", name = ""cpd:C00376""), children = NULL, namespace = NULL, namespaceDefinitions = NULL)"
"reaction119","rn:R02123","list(name = ""substrate"", attributes = c(id = ""10"", name = ""cpd:C00376""), children = NULL, namespace = NULL, namespaceDefinitions = NULL) / list(name = ""product"", attributes = c(id = ""16"", name = ""cpd:C00777""), children = NULL, namespace = NULL, namespaceDefinitions = NULL)"
"reaction218","rn:R08388","list(name = ""substrate"", attributes = c(id = ""18"", name = ""cpd:C02075 cpd:C02588""), children = NULL, namespace = NULL, namespaceDefinitions = NULL) / list(name = ""product"", attributes = c(id = ""22"", name = ""cpd:C00899""), children = NULL, namespace = NULL, namespaceDefinitions = NULL)"
"reaction310","rn:R08382 rn:R08383","list(name = ""substrate"", attributes = c(id = ""27"", name = ""cpd:C16682""), children = NULL, namespace = NULL, namespaceDefinitions = NULL) / list(name = ""product"", attributes = c(id = ""29"", name = ""cpd:C16681""), children = NULL, namespace = NULL, namespaceDefinitions = NULL)"
"reaction47","rn:R08381","list(name = ""substrate"", attributes = c(id = ""22"", name = ""cpd:C00899""), children = NULL, namespace = NULL, namespaceDefinitions = NULL) / list(name = ""product"", attributes = c(id = ""48"", name = ""cpd:C03455""), children = NULL, namespace = NULL, namespaceDefinitions = NULL)"
"reaction57","rn:R08392","list(name = ""substrate"", attributes = c(id = ""16"", name = ""cpd:C00777""), children = NULL, namespace = NULL, namespaceDefinitions = NULL) / list(name = ""product"", attributes = c(id = ""57"", name = ""cpd:C16677""), children = NULL, namespace = NULL, namespaceDefinitions = NULL)"
"reaction66","rn:R08392","list(name = ""substrate"", attributes = c(id = ""16"", name = ""cpd:C00777""), children = NULL, namespace = NULL, namespaceDefinitions = NULL) / list(name = ""product"", attributes = c(id = ""57"", name = ""cpd:C16677""), children = NULL, namespace = NULL, namespaceDefinitions = NULL)"
"reaction76","rn:R02124 rn:R08379","list(name = ""substrate"", attributes = c(id = ""7"", name = ""cpd:C00473""), children = NULL, namespace = NULL, namespaceDefinitions = NULL) / list(name = ""product"", attributes = c(id = ""10"", name = ""cpd:C00376""), children = NULL, namespace = NULL, namespaceDefinitions = NULL)"
"reaction85","rn:R02124 rn:R08379","list(name = ""substrate"", attributes = c(id = ""7"", name = ""cpd:C00473""), children = NULL, namespace = NULL, namespaceDefinitions = NULL) / list(name = ""product"", attributes = c(id = ""10"", name = ""cpd:C00376""), children = NULL, namespace = NULL, namespaceDefinitions = NULL)"
"reaction94","rn:R08391","list(name = ""substrate"", attributes = c(id = ""16"", name = ""cpd:C00777""), children = NULL, namespace = NULL, namespaceDefinitions = NULL) / list(name = ""product"", attributes = c(id = ""72"", name = ""cpd:C16680""), children = NULL, namespace = NULL, namespaceDefinitions = NULL)"
"reaction104","rn:R08390","list(name = ""substrate"", attributes = c(id = ""16"", name = ""cpd:C00777""), children = NULL, namespace = NULL, namespaceDefinitions = NULL) / list(name = ""product"", attributes = c(id = ""73"", name = ""cpd:C16679""), children = NULL, namespace = NULL, namespaceDefinitions = NULL)"
"reaction1110","rn:R08390","list(name = ""substrate"", attributes = c(id = ""16"", name = ""cpd:C00777""), children = NULL, namespace = NULL, namespaceDefinitions = NULL) / list(name = ""product"", attributes = c(id = ""73"", name = ""cpd:C16679""), children = NULL, namespace = NULL, namespaceDefinitions = NULL)"
"reaction124","rn:R08383","list(name = ""substrate"", attributes = c(id = ""27"", name = ""cpd:C16682""), children = NULL, namespace = NULL, namespaceDefinitions = NULL) / list(name = ""product"", attributes = c(id = ""29"", name = ""cpd:C16681""), children = NULL, namespace = NULL, namespaceDefinitions = NULL)"
"reaction134","rn:R08385","list(name = ""substrate"", attributes = c(id = ""29"", name = ""cpd:C16681""), children = NULL, namespace = NULL, namespaceDefinitions = NULL) / list(name = ""product"", attributes = c(id = ""31"", name = ""cpd:C15493""), children = NULL, namespace = NULL, namespaceDefinitions = NULL)"
