"","entryID","name","type","link","reaction","x","y","graphicalType","width","height","fgcolor","bgcolor","dictID","reaction_type","org","pathway","is_bottleneck","bottleneckDisconnectedComponents","bottleneckImpact","bottleneckNormalizedImpact","occurrences","totalSpecies","percentage","betweenness","connectivity","triangles","clusteringCoef","closenessCoef","community","eigenvectorScore","eccentricity","radius","diameter","degree","authorityScore","hubScore","bottleneck_classification"
"entry193","291","ec:4.2.1.59","enzyme","http://www.kegg.jp/dbget-bin/www_bget?4.2.1.59","rn:R04544",1037,498,"rectangle",46,17,"#000000","#BFBFFF",554,"reversible","ec","00061",0,0,0,0,1468,5865,25.0298380221654,0.000278586479613713,8,0,0,0.000107642626480086,27,9.83708924353419e-05,7,2,10,9,0.00384171405700416,0.0213848282693514,"NHNB"
"entry194","292","ec:4.2.1.59","enzyme","http://www.kegg.jp/dbget-bin/www_bget?4.2.1.59","rn:R04544",1037,517,"rectangle",46,17,"#000000","#BFBFFF",555,"reversible","ec","00061",0,0,0,0,4416,5865,75.2941176470588,0,9,0,0,0.000109697235629662,27,1.83968822345173e-17,7,2,10,9,0,0.0216075540583741,"NHNB"
"entry195","293","ec:1.3.1.9","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.3.1.9","rn:R04969",1037,647,"rectangle",46,17,"#000000","#BFBFFF",556,"reversible","ec","00061",0,0,0,0,861,5865,14.6803069053708,0.00592725501888808,8,13,0.288888888888889,0.000108707468203066,1,0.000705993491456577,6,2,10,10,0.00534807508104763,0.0529566588255966,"NHNB"
"entry199","300","ec:5.3.3.14","enzyme","http://www.kegg.jp/dbget-bin/www_bget?5.3.3.14","rn:R07639",536,723,"rectangle",46,17,"#000000","#BFBFFF",557,"reversible","ec","00061",0,0,0,0,1616,5865,27.5532821824382,0,10,22,0.488888888888889,0.000117799505242078,11,1.83968822345173e-17,8,2,10,10,2.45041752035524e-17,0.031742534505332,"NHNB"
"entry204","308","ec:1.14.19.2","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.14.19.2","rn:R08161",1093,695,"rectangle",46,17,"#000000","#BFBFFF",558,"irreversible","ec","00061",1,5,1,0.25,588,5865,10.0255754475703,0.00443103002554838,8,36,0.545454545454545,0.00010634903754121,31,0.00668327163531912,6,2,10,12,0.061980850079365,0.0558393562963703,"NHB"
"entry205","309","ec:6.2.1.3","enzyme","http://www.kegg.jp/dbget-bin/www_bget?6.2.1.3","rn:R01280",1012,829,"rectangle",46,17,"#000000","#BFBFFF",559,"irreversible","ec","00061",0,0,0,0,4513,5865,76.9479965899403,0,3,2,0.666666666666667,0.000109361329833771,45,1.83968822345173e-17,7,2,10,3,1.65942823865229e-17,0.00598451804910725,"NHNB"
"entry206","310","ec:2.3.1.180","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.3.1.180","rn:R10707",84,329,"rectangle",46,17,"#000000","#BFBFFF",560,"irreversible","ec","00061",0,0,0,0,133,5865,2.26768968456948,0,43,399,0.538461538461538,0.000112473287594196,1,1.83968822345173e-17,6,2,10,43,0,1,"HNB"
"entry210","363","ec:1.1.1.100","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.1.1.100","rn:R02767",931,1269,"rectangle",46,17,"#000000","#BFBFFF",561,"reversible","ec","00061",1,5,1,0.25,5390,5865,91.9011082693947,0,0,0,0,3.48068221371389e-05,52,2.29958945463057e-17,3,2,10,2,6.84290591306648e-18,0,"NHB"
"entry220","383","ec:1.3.1.104","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.3.1.104","rn:R01404",651,1415,"rectangle",46,17,"#000000","#BFBFFF",562,"reversible","ec","00061",0,0,0,0,246,5865,4.19437340153453,0.000211327134404057,2,0,0,3.54308390022676e-05,50,1.48873988008166e-17,5,2,10,3,2.28754575448628e-17,0,"NHNB"
"entry221","384","ec:1.3.1.9","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.3.1.9","rn:R01403",701,1406,"rectangle",46,17,"#000000","#BFBFFF",563,"reversible","ec","00061",0,0,0,0,4612,5865,78.6359761295823,0.000211327134404057,2,0,0,3.54308390022676e-05,50,1.6776639915225e-17,5,2,10,3,2.28754575448628e-17,0,"NHNB"
"entry230","398","ec:2.3.1.41","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.3.1.41","rn:R02768",651,1193,"rectangle",46,17,"#000000","#BFBFFF",564,"irreversible","ec","00061",0,0,0,0,1929,5865,32.8900255754476,0.000281769512538743,1,0,0,3.65030114984486e-05,48,2.03043833771284e-17,5,2,10,2,8.78188628665975e-18,0,"NHNB"
"entry231","399","ec:2.3.1.179","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.3.1.179","rn:R02768",701,1193,"rectangle",46,17,"#000000","#BFBFFF",565,"irreversible","ec","00061",0,0,0,0,5019,5865,85.5754475703325,0.000281769512538743,1,0,0,3.65030114984486e-05,48,1.92971855256531e-17,5,2,10,2,8.78188628665975e-18,0,"NHNB"
"entry234","403","ec:6.2.1.3","enzyme","http://www.kegg.jp/dbget-bin/www_bget?6.2.1.3","rn:R00390",308,1540,"rectangle",46,17,"#000000","#BFBFFF",566,"irreversible","ec","00061",0,0,0,0,4513,5865,76.9479965899403,0,2,0,0,3.52211890673429e-05,46,1.83968822345173e-17,2,2,10,2,2.50071112831982e-18,2.88868864511203e-19,"NHNB"
"entry235","405","ec:2.3.1.85","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.3.1.85","rn:R05188",307,1244,"rectangle",46,17,"#000000","#BFBFFF",567,"irreversible","ec","00061",0,0,0,0,237,5865,4.04092071611253,0,0,0,0,3.48068221371389e-05,46,3.53053682886623e-17,2,2,10,2,6.84290591306648e-18,0,"NHNB"
"entry238","411","ec:6.2.1.3","enzyme","http://www.kegg.jp/dbget-bin/www_bget?6.2.1.3","rn:R00390",677,1540,"rectangle",46,17,"#000000","#BFBFFF",568,"irreversible","ec","00061",0,0,0,0,4513,5865,76.9479965899403,0,0,0,0,3.48068221371389e-05,55,3.11539710229368e-17,7,2,10,2,6.84290591306648e-18,0,"NHNB"
"entry239","412","ec:3.1.2.14","enzyme","http://www.kegg.jp/dbget-bin/www_bget?3.1.2.14","rn:R12329",701,1479,"rectangle",46,17,"#000000","#BFBFFF",569,"irreversible","ec","00061",0,0,0,0,102,5865,1.73913043478261,0.000158495350803043,1,0,0,3.50127796645776e-05,50,5.19175640288152e-17,6,2,10,4,1.75637725733195e-17,0,"NHNB"
"entry240","414","ec:2.3.1.86","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.3.1.86","rn:R05190",405,1244,"rectangle",46,17,"#000000","#BFBFFF",570,"irreversible","ec","00061",0,0,0,0,113,5865,1.92668371696505,0,0,0,0,3.48068221371389e-05,46,3.29336790728646e-17,2,2,10,2,6.84290591306648e-18,0,"NHNB"
"entry241","417","ec:2.3.1.180","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.3.1.180","rn:R10707",574,1175,"rectangle",46,17,"#000000","#BFBFFF",571,"irreversible","ec","00061",0,0,0,0,4679,5865,79.7783461210571,0,0,1,1,3.48068221371389e-05,47,2.99434865381916e-17,7,2,10,2,0,0,"NHNB"
"entry242","418","ec:2.3.1.39","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.3.1.39","rn:R01626",677,1124,"rectangle",46,17,"#000000","#BFBFFF",572,"irreversible","ec","00061",1,5,2,0.5,5199,5865,88.6445012787724,0.000352211890673429,3,1,0.166666666666667,3.7180249851279e-05,47,1.97450444327436e-17,6,2,10,4,1.75637725733195e-17,5.77737729022406e-19,"NHB"
"entry243","419","ec:1.1.1.100","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.1.1.100","rn:R02767",677,1269,"rectangle",46,17,"#000000","#BFBFFF",573,"reversible","ec","00061",1,5,4,1,5390,5865,91.9011082693947,0.000986193293885602,1,0,0,3.62884203650615e-05,48,2.54944034570925e-17,4,2,10,3,4.031932069843e-18,6.24451924737988e-19,"NHB"
"entry244","420","ec:4.2.1.59","enzyme","http://www.kegg.jp/dbget-bin/www_bget?4.2.1.59","rn:R10208",677,1342,"rectangle",46,17,"#000000","#BFBFFF",574,"reversible","ec","00061",1,5,4,1,4424,5865,75.4305200341006,0.00105663567202029,3,0,0,3.60750360750361e-05,49,1.39954396896319e-17,4,2,10,4,5.00142225663964e-18,5.77737729022406e-19,"NHB"
"entry245","421","ec:2.3.1.39","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.3.1.39","rn:R01626",957,1124,"rectangle",46,17,"#000000","#BFBFFF",575,"irreversible","ec","00061",1,5,1,0.25,5199,5865,88.6445012787724,7.04423781346858e-05,1,0,0,3.52199485788751e-05,51,1.98465158219555e-17,3,2,10,2,2.50071112831982e-18,2.88868864511203e-19,"NHB"
"entry246","422","ec:2.3.1.179","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.3.1.179","rn:R02768",957,1193,"rectangle",46,17,"#000000","#BFBFFF",576,"irreversible","ec","00061",1,5,2,0.5,5019,5865,85.5754475703325,7.04423781346858e-05,1,0,0,3.50127796645776e-05,52,1.1097529358122e-17,2,2,10,2,2.50071112831982e-18,0,"NHB"
"entry248","426","ec:2.3.1.179","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.3.1.179","rn:R04355",855,1193,"rectangle",46,17,"#000000","#BFBFFF",577,"irreversible","ec","00061",0,0,0,0,5019,5865,85.5754475703325,0,1,0,0,3.50127796645776e-05,52,1.83968822345173e-17,4,2,10,1,1.25035556415991e-18,1.44434432255602e-19,"NHNB"
"entry249","428","ec:6.4.1.2","enzyme","http://www.kegg.jp/dbget-bin/www_bget?6.4.1.2","rn:R00742",370,1054,"rectangle",46,17,"#000000","#BFBFFF",578,"reversible","ec","00061",0,0,0,0,1401,5865,23.8874680306905,0,2,0,0,3.52211890673429e-05,46,1.83968822345173e-17,2,2,10,2,2.50071112831982e-18,2.88868864511203e-19,"NHNB"
"entry250","429","ec:6.4.1.2","enzyme","http://www.kegg.jp/dbget-bin/www_bget?6.4.1.2","rn:R00742",677,1054,"rectangle",46,17,"#000000","#BFBFFF",579,"reversible","ec","00061",0,0,0,0,4904,5865,83.614663256607,0,2,1,1,3.74013539290122e-05,47,1.83968822345173e-17,7,2,10,2,2.50071112831982e-18,2.88868864511203e-19,"NHNB"
"entry251","430","ec:6.4.1.2","enzyme","http://www.kegg.jp/dbget-bin/www_bget?6.4.1.2","rn:R00742",957,1054,"rectangle",46,17,"#000000","#BFBFFF",580,"reversible","ec","00061",0,0,0,0,505,5865,8.61040068201194,0,1,0,0,3.54283284914618e-05,51,1.83968822345173e-17,4,2,10,1,1.25035556415991e-18,1.44434432255602e-19,"NHNB"
"entry252","431","ec:1.3.1.10","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.3.1.10","rn:R01404",701,1425,"rectangle",46,17,"#000000","#BFBFFF",581,"reversible","ec","00061",0,0,0,0,3476,5865,59.2668371696505,0.000211327134404057,2,0,0,3.54308390022676e-05,50,1.48044904367858e-17,5,2,10,3,2.28754575448628e-17,0,"NHNB"
"entry253","432","ec:3.1.2.21","enzyme","http://www.kegg.jp/dbget-bin/www_bget?3.1.2.21","rn:R12329",651,1479,"rectangle",46,17,"#000000","#BFBFFF",582,"irreversible","ec","00061",0,0,0,0,91,5865,1.55157715260017,0.000158495350803043,1,0,0,3.50127796645776e-05,50,4.64230742242046e-17,6,2,10,4,1.75637725733195e-17,0,"NHNB"
