"ap_dict_id","org","pathway","pathway_nodes","pathway_edges","pathway_radius","pathway_diameter","ap_ec","ap_group","ap_percentage","eccentricity","degree","closeness","betweenness","eigen_centrality","noSubgraphs","subgraph1_size","subgraph1_community","subgraph1_mean_degree","subgraph2_size","subgraph2_community","subgraph2_mean_degree","subgraph3_size","subgraph3_community","subgraph3_mean_degree","subgraph4_size","subgraph4_community","subgraph4_mean_degree","subgraph5_size","subgraph5_community","subgraph5_mean_degree","subgraph6_size","subgraph6_community","subgraph6_mean_degree","subgraph7_size","subgraph7_community","subgraph7_mean_degree","subgraph8_size","subgraph8_community","subgraph8_mean_degree","subgraph9_size","subgraph9_community","subgraph9_mean_degree","subgraph10_size","subgraph10_community","subgraph10_mean_degree","subgraph11_size","subgraph11_community","subgraph11_mean_degree","subgraph12_size","subgraph12_community","subgraph12_mean_degree","subgraph13_size","subgraph13_community","subgraph13_mean_degree"
4117,"ec",627,55,102,2,11,"ec:1.13.11.8","Q2",6.30677394238256,6,3,0.000398724082934609,0.0125786163522013,0,4,7,8,1.75,33,8,3.57575757575758,10,5,2,4,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4118,"ec",627,55,102,2,11,"ec:1.1.1.312","Q2",3.50376330132364,5,3,0.000391542678151919,0.0139762403913347,0,4,7,8,1.75,33,8,3.57575757575758,9,4,2,5,3,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4132,"ec",630,81,360,1,8,"ec:4.1.3.1","Q3",41.2917150921468,5,20,0.000588581518540318,0.00965189873417721,0,3,77,9,8.66666666666667,1,1,0,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4144,"ec",630,81,360,1,8,"ec:1.1.3.15","Q3",46.4220488128839,5,23,0.000476644423260248,0.0213212025316456,0.0231571388354716,3,77,9,8,1,1,0,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4156,"ec",630,81,360,1,8,"ec:2.3.3.1","Q4",81.5042337705462,5,6,0.000403388463089956,0.0153460727036676,0.121312808849174,3,77,9,8.41025641025641,1,1,0,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4189,"ec",630,81,360,1,8,"ec:4.1.3.24","Q2",4.41640378548896,5,21,0.000476190476190476,0.108069620253165,0.0552258381014522,3,75,9,8.21052631578947,3,3,0.666666666666667,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4191,"ec",630,81,360,1,8,"ec:5.1.99.1","Q3",30.5495600199236,7,2,0.00015625,0.00743670886075949,0.00482023938421125,3,77,9,8.53846153846154,2,2,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4192,"ec",630,81,360,1,8,"ec:6.4.1.3","Q3",34.002988543915,6,2,0.000158202816010125,0.0145569620253165,0.0163156906026896,3,76,9,8.5974025974026,2,2,0,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4197,"ec",630,81,360,1,8,"ec:2.6.1.4","Q2",1.62709613149593,5,24,0.00046882325363338,0.0597626582278481,0.482691405049031,3,76,9,8.72727272727273,2,2,0,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4220,"ec",640,61,225,7,14,"ec:1.1.1.59","Q2",3.63636363636364,8,6,0.00030826140567201,0.0019774011299435,5.22301054105521e-17,2,46,15,7.4468085106383,14,6,2.57142857142857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4222,"ec",640,61,225,7,14,"ec:3.1.2.4","Q2",8.31404958677686,7,2,0.000712250712250712,0,1.19352309087288e-17,2,45,14,7.56521739130435,15,6,2.53333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4238,"ec",640,61,225,7,14,"ec:4.2.1.54","Q1",0.132231404958678,9,6,0.000526315789473684,0.0158795582948125,0.158682702222379,2,59,9,6.93333333333333,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4243,"ec",640,61,225,7,14,"ec:4.2.1.17","Q3",49.3719008264463,8,6,0.000525486074619023,0.0231432973805855,0.215905999280188,2,44,13,8.4,16,5,2.625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4253,"ec",640,61,225,7,14,"ec:2.3.1.9","Q4",72.0495867768595,10,5,0.000292312189418299,0.00451977401129944,4.73092122072721e-17,2,55,9,7.03571428571429,5,5,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4254,"ec",640,61,225,7,14,"ec:1.1.1.80","Q2",2.23140495867769,13,3,0.000312891113892365,0.00225988700564972,1.99294391412277e-17,2,59,10,6.93333333333333,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4255,"ec",640,61,225,7,14,"ec:4.1.1.4","Q2",7.68595041322314,12,3,0.000307692307692308,0.00338983050847458,1.2312869651583e-17,2,57,9,6.96551724137931,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4256,"ec",640,61,225,7,14,"ec:2.8.3.8","Q2",9.78512396694215,11,2,0.000297176820208024,0.00423728813559322,1.55028308567423e-17,2,56,9,7.05263157894737,4,4,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4259,"ec",640,61,225,7,14,"ec:1.2.1.87","Q2",4.84297520661157,10,18,0.00053134962805526,0.0241960017383746,0.0531296061164193,2,53,9,7.33333333333333,7,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4261,"ec",640,61,225,7,14,"ec:4.2.1.28","Q2",4.46280991735537,11,4,0.000619195046439628,0.00875706214689265,1.63124263416905e-17,2,55,10,7.14285714285714,5,2,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4263,"ec",640,61,225,7,14,"ec:1.1.1.77","Q2",6.89256198347107,12,4,0.000287273771904625,0.00169491525423729,3.61192387071317e-17,2,57,10,7.51724137931035,3,3,0.666666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4270,"ec",640,61,225,7,14,"ec:2.3.1.168","Q3",24.4462809917355,10,18,0.000531067445565587,0.0215001163306248,0.0711304463428943,2,58,9,7.52542372881356,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4276,"ec",642,7,8,2,3,"ec:1.17.99.2","Q1",0.662251655629139,2,3,0.0714285714285714,0,0,2,5,2,1.66666666666667,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4280,"ec",642,7,8,2,3,"ec:1.1.1.311","Q1",0.662251655629139,2,4,0.0333333333333333,0.116666666666667,0,2,5,2,2.33333333333333,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4290,"ec",643,21,27,2,5,"ec:4.2.1.54","Q1",0.273224043715847,4,2,0.00307692307692308,0.0131578947368421,0,4,8,4,2.44444444444444,7,3,1.42857142857143,1,1,0,4,4,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4291,"ec",643,21,27,2,5,"ec:5.2.1.2","Q3",19.0915300546448,2,2,0.0026246719160105,0.00526315789473684,0,4,8,4,2.44444444444444,9,4,1.77777777777778,1,1,0,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4292,"ec",643,21,27,2,5,"ec:2.8.3.12","Q3",19.5355191256831,3,4,0.00293255131964809,0.0210526315789474,0,4,8,4,2.44444444444444,6,3,1.33333333333333,2,2,1,4,4,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4294,"ec",643,21,27,2,5,"ec:1.2.1.39","Q3",17.042349726776,2,4,0.00263157894736842,0.00526315789473684,0,4,5,2,2,2,2,1,9,4,1.55555555555556,4,4,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4299,"ec",643,21,27,2,5,"ec:1.13.11.5","Q3",48.6680327868852,2,2,0.0025,0.00526315789473684,0,4,8,4,2.44444444444444,9,4,1.77777777777778,2,2,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4300,"ec",643,21,27,2,5,"ec:1.13.11.2","Q3",34.1871584699454,4,2,0.00263157894736842,0,0,4,8,4,2.44444444444444,7,3,1.71428571428571,4,4,0.5,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4301,"ec",643,21,27,2,5,"ec:5.3.99.7","Q1",0.0341530054644809,3,2,0.00238095238095238,0,0,4,6,3,2.85714285714286,1,1,0,9,4,1.77777777777778,4,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4303,"ec",643,21,27,2,5,"ec:3.7.1.9","Q2",4.88387978142076,3,4,0.00238095238095238,0,0,4,8,4,2.66666666666667,2,2,1,6,2,2.33333333333333,4,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4305,"ec",650,54,163,1,13,"ec:1.1.1.30","Q3",34.5205479452055,9,6,0.00129366106080207,0.000725689404934688,3.21869933090617e-18,3,49,5,6.12,2,2,0,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4306,"ec",650,54,163,1,13,"ec:3.1.1.22","Q2",3.81849315068493,10,2,0.000355998576005696,0.000725689404934688,2.74346593173474e-17,3,50,5,6.07843137254902,2,2,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4334,"ec",650,54,163,1,13,"ec:1.1.1.83","Q3",18.1506849315068,7,5,0.000984251968503937,0.0624092888243832,0,3,38,7,5.23076923076923,13,5,3.53846153846154,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4335,"ec",650,54,163,1,13,"ec:4.2.1.31","Q1",0,8,2,0.000433651344319167,0.0518867924528302,0,3,39,7,5.15,12,4,3.66666666666667,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4336,"ec",650,54,163,1,13,"ec:5.2.1.1","Q3",12.7397260273973,9,3,0.00042571306939123,0.0509192065795839,0,3,40,8,5.1219512195122,11,4,3.81818181818182,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4338,"ec",650,54,163,1,13,"ec:4.1.1.5","Q3",18.3904109589041,8,4,0.00126742712294043,0,6.04108706992296e-18,3,5,6,0.666666666666667,46,7,5.21739130434783,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4350,"ec",650,54,163,1,13,"ec:2.2.1.6","Q4",83.1506849315068,7,5,0.000937207122774133,0.0235849056603774,0,3,6,4,1.71428571428571,45,7,5.82222222222222,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4365,"ec",660,22,32,1,7,"ec:4.3.1.2","Q2",3.79567938623057,6,2,0.00326797385620915,0.019047619047619,0,4,15,5,3,1,1,0,3,3,0,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4366,"ec",660,22,32,1,7,"ec:4.2.1.34","Q1",0,5,4,0.003125,0.0333333333333333,0,4,14,5,2.4,2,2,0,3,3,0,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4371,"ec",660,22,32,1,7,"ec:6.2.1.5","Q4",77.4076317383404,5,3,0.00291545189504373,0.00952380952380952,0,4,13,4,2.71428571428571,3,3,0.666666666666667,3,3,0,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4372,"ec",660,22,32,1,7,"ec:4.2.1.56","Q2",5.61275994346861,4,4,0.00248756218905473,0.0142857142857143,0,4,12,4,2.61538461538462,4,2,1,3,3,0,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4374,"ec",660,22,32,1,7,"ec:2.2.1.6","Q4",98.182919442762,5,5,0.00226757369614512,0.0285714285714286,0,4,15,5,2.875,3,3,0,2,2,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4376,"ec",660,22,32,1,7,"ec:4.1.3.24","Q2",5.37048253583687,1,2,0.00226757369614512,0.00238095238095238,0,4,17,6,3.22222222222222,1,1,0,2,2,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4380,"ec",660,22,32,1,7,"ec:2.3.1.182","Q2",6.03674540682415,5,4,0.00334448160535117,0,0,4,15,5,3.5,3,3,0.666666666666667,2,2,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4403,"ec",670,29,210,2,3,"ec:2.1.1.45","Q4",75.839259136762,2,11,0.00649350649350649,0.0529100529100529,3.35222101069992e-16,2,27,4,13.7857142857143,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4428,"ec",680,83,180,2,10,"ec:1.5.8.1","Q2",1.76273576590869,8,4,0.000154320987654321,0.0210779885576634,0.114751892568581,6,53,13,4.96296296296296,8,4,1.75,4,4,1,7,5,0.857142857142857,4,4,1,6,6,0.666666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4453,"ec",680,83,180,2,10,"ec:2.1.2.1","Q4",97.1972501322052,5,6,0.000237699072973615,0.0447154471544715,0.0175447122781542,6,38,10,5.23076923076923,19,7,2.84210526315789,8,5,1.25,4,4,0.5,7,4,0.857142857142857,6,6,0.666666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4481,"ec",680,83,180,2,10,"ec:2.7.8.28","Q3",10.4706504494976,3,3,0.00015236934328813,0.0013550135501355,0,7,58,14,4.8135593220339,8,4,1.75,4,4,1,1,1,0,3,3,0.666666666666667,6,6,0.666666666666667,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4483,"ec",680,83,180,2,10,"ec:6.3.2.31","Q3",11.0699806099066,3,2,0.00015053439710974,0.00120445648900933,0,6,58,14,4.8135593220339,8,4,1.75,4,4,1,4,4,0.5,2,2,0,6,6,0.666666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4484,"ec",680,83,180,2,10,"ec:6.3.2.34","Q3",11.0699806099066,4,2,0.000148720999405116,0.000752785305630834,0,6,58,14,4.8135593220339,8,4,1.75,4,4,1,5,5,0.8,6,6,0.666666666666667,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4487,"ec",680,83,180,2,10,"ec:3.1.3.71","Q3",14.0666314119514,2,2,0.00015053439710974,0.000301114122252334,0,6,58,14,4.8135593220339,8,4,1.75,1,1,0,2,2,0,7,4,0.857142857142857,6,6,0.666666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4488,"ec",680,83,180,2,10,"ec:1.1.1.337","Q2",0.951877313590693,2,2,0.000148720999405116,0.000301114122252334,0,6,58,14,4.8135593220339,8,4,1.75,2,2,1,7,4,0.857142857142857,6,6,0.666666666666667,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4496,"ec",680,83,180,2,10,"ec:6.3.4.24","Q2",1.7451084082496,4,2,0.000148720999405116,0.000150557061126167,0,6,58,14,4.88135593220339,8,4,1.75,4,4,1,7,5,0.857142857142857,1,1,0,4,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4498,"ec",680,83,180,2,10,"ec:2.6.1.108","Q1",0,4,2,0.00015053439710974,0.000301114122252334,0,6,58,14,4.88135593220339,8,4,1.75,4,4,1,7,5,0.857142857142857,4,4,0.5,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4499,"ec",680,83,180,2,10,"ec:2.7.4.31","Q2",1.79799048122686,3,2,0.000148720999405116,0.000301114122252334,0,6,58,14,4.88135593220339,8,4,1.75,4,4,1,7,5,0.857142857142857,3,3,0,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4500,"ec",680,83,180,2,10,"ec:2.5.1.131","Q2",1.95663670015865,3,2,0.000146929180135175,0,0,6,58,10,5.25423728813559,8,2,2.75,4,2,1.5,7,3,1.71428571428571,2,2,1,3,3,1.33333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4507,"ec",680,83,180,2,10,"ec:4.3.1.32","Q3",11.1933721135202,4,2,0.000154225786551511,0.000602228244504667,0,6,58,9,5.08474576271186,8,3,2.25,4,4,1,5,3,1.2,6,3,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4542,"ec",710,33,75,2,5,"ec:1.1.1.39","Q3",18.7037037037037,2,4,0.00118906064209275,0.00705645161290323,0,4,18,5,5.26315789473684,4,4,1,1,1,0,9,4,2.88888888888889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4545,"ec",720,54,124,6,11,"ec:2.3.1.9","Q4",86.9318181818182,7,10,0.00112739571589628,0.0766172506738545,0.340118208604068,2,48,5,4.48979591836735,5,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4555,"ec",720,54,124,6,11,"ec:4.2.1.120","Q3",19.8863636363636,10,3,0.00117096018735363,0.0319303338171263,0,3,51,5,4.69230769230769,1,1,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4556,"ec",720,54,124,6,11,"ec:4.2.1.17","Q3",36.9318181818182,9,2,0.00115740740740741,0.0468069666182874,0,2,50,5,4.66666666666667,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4557,"ec",720,54,124,6,11,"ec:1.1.1.35","Q3",36.9318181818182,8,2,0.00114285714285714,0.0609579100145138,0,2,49,12,4.68,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4591,"ec",720,54,124,6,11,"ec:2.3.1.169","Q3",27.8409090909091,7,11,0.00110497237569061,0.189042089985486,0.689658185548616,2,46,5,4.51063829787234,7,2,2.28571428571429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4610,"ec",730,28,71,4,7,"ec:2.8.1.10","Q4",55.9139784946236,5,5,0.00142247510668563,0.0113960113960114,0,4,21,9,5.36363636363636,3,3,0.666666666666667,2,2,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4612,"ec",730,28,71,4,7,"ec:2.8.1.4","Q3",37.7502067824648,6,3,0.0016025641025641,0,0,3,25,5,5.07692307692308,1,1,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4617,"ec",730,28,71,4,7,"ec:2.7.1.49","Q4",75.8478081058726,6,4,0.00132275132275132,0,0,2,26,4,5.18518518518519,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4620,"ec",730,28,71,4,7,"ec:5.3.99.10","Q2",4.03639371381307,4,2,0.00137174211248285,0.00712250712250712,0,2,20,7,5.52380952380952,7,3,1.71428571428571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4624,"ec",730,28,71,4,7,"ec:2.5.1.3","Q4",78.08105872622,4,8,0.00132275132275132,0,0,2,19,5,6.2,8,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4636,"ec",740,30,107,4,8,"ec:3.5.4.26","Q4",77.0960108181203,6,4,0.00132450331125828,0.00985221674876847,1.05288823178456e-17,2,25,7,6.53846153846154,4,4,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4637,"ec",740,30,107,4,8,"ec:1.1.1.193","Q4",77.1636240703178,5,2,0.00136986301369863,0.0061576354679803,0,2,5,6,1,24,8,6.66666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4638,"ec",740,30,107,4,8,"ec:2.5.1.78","Q4",84.5334685598377,5,4,0.00218818380743982,0.0197044334975369,0,2,28,6,7.10344827586207,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4639,"ec",740,30,107,4,8,"ec:2.5.1.9","Q4",84.2292089249493,5,12,0.00212314225053079,0.0564449917898194,0.269912087963869,2,9,5,1.4,20,4,7.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
