"","ap_dict_id","org","pathway","pathway_nodes","pathway_edges","pathway_radius","pathway_diameter","ap_ec","ap_group","ap_percentage","eccentricity","degree","closeness","betweenness","eigen_centrality","noSubgraphs","subgraph1_size","subgraph1_community","subgraph1_mean_degree","subgraph2_size","subgraph2_community","subgraph2_mean_degree","subgraph3_size","subgraph3_community","subgraph3_mean_degree","subgraph4_size","subgraph4_community","subgraph4_mean_degree","subgraph5_size","subgraph5_community","subgraph5_mean_degree","subgraph6_size","subgraph6_community","subgraph6_mean_degree","subgraph7_size","subgraph7_community","subgraph7_mean_degree","subgraph8_size","subgraph8_community","subgraph8_mean_degree","subgraph9_size","subgraph9_community","subgraph9_mean_degree","subgraph10_size","subgraph10_community","subgraph10_mean_degree","subgraph11_size","subgraph11_community","subgraph11_mean_degree","subgraph12_size","subgraph12_community","subgraph12_mean_degree","subgraph13_size","subgraph13_community","subgraph13_mean_degree"
"966",2684,"ec",460,47,88,3,7,"ec:1.14.14.39","<30",0.0195541650371529,4,2,0.000483091787439614,0,0,4,33,9,3.70588235294118,4,4,1,2,2,0,7,7,0.285714285714286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"967",2686,"ec",460,47,88,3,7,"ec:1.14.14.38","<30",0.0782166601486116,5,2,0.000482858522452921,0.000966183574879227,0,4,33,10,3.76470588235294,7,7,0.571428571428571,5,5,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"968",2687,"ec",460,47,88,3,7,"ec:1.14.14.38","<30",0.0782166601486116,4,2,0.000472589792060492,0.000966183574879227,0,4,33,8,4.23529411764706,7,7,0.571428571428571,2,2,1,4,4,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"969",2688,"ec",460,47,88,3,7,"ec:1.14.14.37","<30",0.156433320297223,6,4,0.000462534690101758,0,0,4,31,7,4.4375,1,1,0,7,7,0.571428571428571,7,3,1.14285714285714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"970",2693,"ec",460,47,88,3,7,"ec:1.14.14.38","<30",0.0782166601486116,5,2,0.000462534690101758,0,0,4,33,8,4.41176470588235,5,5,0.4,1,1,0,7,3,1.14285714285714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"971",2694,"ec",460,47,88,3,7,"ec:1.14.14.38","<30",0.0782166601486116,4,2,0.000483091787439614,0,0,4,33,9,3.70588235294118,4,4,0,2,2,1,7,7,0.285714285714286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"972",2695,"ec",460,47,88,3,7,"ec:1.14.14.39","<30",0.0195541650371529,5,2,0.000482858522452921,0.000966183574879227,0,4,33,10,3.76470588235294,7,7,0.571428571428571,1,1,0,5,5,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"973",2696,"ec",460,47,88,3,7,"ec:1.14.14.39","<30",0.0195541650371529,4,2,0.000472589792060492,0.000966183574879227,0,4,33,8,4.23529411764706,7,7,0.571428571428571,4,4,1,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"974",2709,"ec",460,47,88,3,7,"ec:1.14.14.41","<30",0.0195541650371529,3,2,0.000462534690101758,0,0,4,33,7,4.47058823529412,3,3,1.33333333333333,3,3,1.33333333333333,7,3,1.14285714285714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"975",2710,"ec",460,47,88,3,7,"ec:1.14.14.41","<30",0.0195541650371529,3,2,0.000462534690101758,0,0,4,33,7,4.47058823529412,7,3,1.71428571428571,3,3,1.33333333333333,3,3,1.33333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"976",2711,"ec",460,47,88,3,7,"ec:1.14.14.44","<30",0.0586624951114587,6,2,0.000660938532716457,0.0072463768115942,0,4,31,8,4.375,7,7,0.571428571428571,7,3,1.14285714285714,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"977",2712,"ec",460,47,88,3,7,"ec:1.14.14.44","<30",0.0586624951114587,4,5,0.000633713561470215,0.0188405797101449,0,4,29,7,4.53333333333333,7,7,0.571428571428571,7,3,1.14285714285714,3,3,1.33333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"978",2713,"ec",460,47,88,3,7,"ec:4.99.1.7","<30",0.0195541650371529,5,2,0.000647249190938511,0.0135265700483092,0,4,30,7,4.45161290322581,7,7,0.571428571428571,7,3,1.14285714285714,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"979",336,"ec",52,57,214,5,9,"ec:2.4.1.82","<30",1.86866922808243,7,11,0.000364033491081179,0.00730519480519481,0.901870105724421,2,47,7,6.75,9,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"980",337,"ec",52,57,214,5,9,"ec:2.4.1.123","<30",1.64163464896961,6,7,0.00031328320802005,0,0.242399487698591,2,46,6,7.27659574468085,10,3,6.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"981",2718,"ec",471,14,34,2,4,"ec:6.3.2.9",">=80",87.5313507703332,2,8,0.0147058823529412,0.173076923076923,0,2,10,4,4.72727272727273,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"982",2733,"ec",472,15,37,2,4,"ec:5.4.3.5","<30",3.15928038613427,3,9,0.0133333333333333,0.10989010989011,0,3,1,2,0,12,6,4.66666666666667,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"983",2740,"ec",472,15,37,2,4,"ec:3.5.3.10","<30",0,2,11,0.00645161290322581,0.208791208791209,0,2,9,2,2.8,5,5,1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"984",2755,"ec",480,49,228,1,6,"ec:2.3.2.2","<30",0,4,5,0.000473260766682442,0.0332446808510638,0.0821983383470407,4,39,6,10.35,5,5,0.8,2,2,1,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"985",2778,"ec",480,49,228,1,6,"ec:2.5.1.18","30<=x<80",46.3731865932967,3,22,0.000977517106549365,0.0379305977710233,0.283517938294361,4,38,6,9.64102564102564,6,6,0.666666666666667,2,2,1,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"986",2785,"ec",480,49,228,1,6,"ec:2.5.1.16","30<=x<80",48.9911622477906,5,5,0.000425170068027211,0,0.410309703654453,4,43,5,10.0454545454545,1,1,0,2,2,0,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"987",2787,"ec",480,49,228,1,6,"ec:6.3.1.9","<30",0.116725029181257,5,5,0.000452898550724638,0.0226063829787234,0.212059035327627,6,41,6,9.95238095238095,2,2,1,2,2,0,1,1,0,1,1,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"988",2792,"ec",480,49,228,1,6,"ec:6.3.1.9","<30",0.116725029181257,4,20,0.000548245614035088,0.00557244174265451,0.577775311969027,4,43,5,10.0454545454545,2,2,1,1,1,0,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"989",2813,"ec",500,91,505,4,7,"ec:3.2.1.26","<30",28.7035480073987,6,5,0.00100603621730382,0.0103620474406991,0,2,89,6,10.8222222222222,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"990",2865,"ec",500,91,505,4,7,"ec:2.4.1.10","<30",5.3808643013284,5,20,0.00100502512562814,0.0419631157458324,0.115697852738755,3,88,6,11.1460674157303,1,1,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"991",2871,"ec",500,91,505,4,7,"ec:3.2.1.10","<30",14.2929208004036,6,5,0.000122100122100122,0,0.159879204994869,2,89,5,11.2,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"992",2893,"ec",500,91,505,4,7,"ec:3.2.1.86","<30",27.8459727593745,5,18,0.00101112234580384,0.0878418711574054,0.141352482057484,2,89,7,10.8222222222222,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"993",2901,"ec",510,35,50,1,8,"ec:2.4.1.267",">=80",91.6349809885932,4,4,0.00104602510460251,0.0124777183600713,0,5,15,6,2.625,2,2,0,2,2,1,13,7,1.69230769230769,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"994",2904,"ec",510,35,50,1,8,"ec:2.4.1.258",">=80",92.3954372623574,5,3,0.000977517106549365,0.0089126559714795,0,5,16,7,2.58823529411765,2,2,0,2,2,1,13,7,1.69230769230769,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"995",2905,"ec",510,35,50,1,8,"ec:2.4.1.155","30<=x<80",33.2699619771863,7,2,0.00089126559714795,0,0,5,18,7,2.52631578947368,2,2,0,2,2,0,11,6,1.63636363636364,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"996",2907,"ec",510,35,50,1,8,"ec:2.4.1.68","30<=x<80",48.0988593155894,6,4,0.00104602510460251,0,0,5,18,7,2.52631578947368,2,2,0,2,2,0,10,7,0.8,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"997",2909,"ec",510,35,50,1,8,"ec:2.4.1.38","30<=x<80",35.361216730038,7,2,0.000865051903114187,0.00089126559714795,0,5,18,7,2.52631578947368,2,2,0,2,2,0,11,7,1.27272727272727,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"998",2912,"ec",510,35,50,1,8,"ec:2.4.1.143","30<=x<80",64.0684410646388,5,4,0.000918273645546373,0.0035650623885918,0,5,18,7,2.52631578947368,2,2,0,2,2,0,5,5,0,7,3,2.28571428571429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"999",2913,"ec",510,35,50,1,8,"ec:3.2.1.114","30<=x<80",65.3992395437262,4,2,0.000865051903114187,0.00267379679144385,0,5,18,7,2.52631578947368,2,2,0,2,2,0,8,3,2.5,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1000",2914,"ec",510,35,50,1,8,"ec:3.2.1.209",">=80",90.8745247148289,7,2,0.000890471950133571,0.0017825311942959,0,5,18,7,2.63157894736842,2,2,0,2,2,0,11,5,2,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1001",2915,"ec",510,35,50,1,8,"ec:2.4.1.145","30<=x<80",45.8174904942966,6,4,0.000840336134453781,0,0,5,18,7,3.47368421052632,2,2,1,2,2,1,10,2,2.4,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1002",2923,"ec",510,35,50,1,8,"ec:2.4.1.142",">=80",95.8174904942966,5,2,0.000946073793755913,0.0035650623885918,0,5,16,7,2.58823529411765,1,1,0,2,2,0,2,2,1,13,7,1.69230769230769,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1003",2925,"ec",510,35,50,1,8,"ec:2.4.1.83",">=80",98.2889733840304,4,8,0.000919117647058824,0.0133689839572193,0,5,15,7,2.375,2,2,0,2,2,0,2,2,1,13,7,1.69230769230769,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1004",2933,"ec",510,35,50,1,8,"ec:2.4.1.265",">=80",90.6844106463878,5,2,0.00107642626480086,0.0071301247771836,0,5,16,7,2.58823529411765,2,2,0,2,2,0,13,7,1.69230769230769,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1005",2936,"ec",510,35,50,1,8,"ec:2.4.1.101","30<=x<80",67.3003802281369,5,2,0.000840336134453781,0,0,5,18,7,3.47368421052632,2,2,1,2,2,1,9,3,2.44444444444444,3,3,1.33333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1006",2938,"ec",510,35,50,1,8,"ec:3.2.1.113",">=80",88.0228136882129,6,2,0.000865051903114187,0.0017825311942959,0,5,18,7,2.63157894736842,2,2,0,2,2,0,10,4,2.2,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1007",2945,"ec",512,9,18,2,3,"ec:2.4.99.4","30<=x<80",60.4838709677419,2,3,0.0178571428571429,0.0357142857142857,0,2,7,2,4.25,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1008",2948,"ec",512,9,18,2,3,"ec:2.4.1.122",">=80",98.3870967741936,2,7,0.015625,0.0892857142857143,0,2,5,6,3,3,3,1.33333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1009",2951,"ec",513,29,24,1,6,"ec:3.2.1.113",">=80",88.3587786259542,1,2,0.00127551020408163,0.00132275132275132,0,6,5,4,0.666666666666667,7,4,1.14285714285714,7,4,1.14285714285714,1,1,0,7,4,1.14285714285714,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1010",2954,"ec",513,29,24,1,6,"ec:2.4.1.68","30<=x<80",48.2824427480916,5,2,0.00127551020408163,0.00661375661375661,0,6,3,4,0,5,5,0.8,5,3,1.2,7,4,1.14285714285714,7,4,1.14285714285714,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1011",2958,"ec",513,29,24,1,6,"ec:3.2.1.113",">=80",88.3587786259542,5,2,0.00146627565982405,0.00661375661375661,0,6,3,4,0,5,5,0.8,5,3,1.2,7,4,1.14285714285714,7,4,1.14285714285714,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1012",2959,"ec",513,29,24,1,6,"ec:2.4.1.101","30<=x<80",67.5572519083969,4,2,0.00141643059490085,0.0105820105820106,0,6,3,4,0,5,5,0.8,2,2,0,4,4,1,7,4,1.14285714285714,7,4,1.14285714285714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1013",2960,"ec",513,29,24,1,6,"ec:3.2.1.114","30<=x<80",65.6488549618321,3,2,0.00136798905608755,0.0119047619047619,0,6,3,4,0,5,5,0.8,3,3,0.666666666666667,3,3,0.666666666666667,7,4,1.14285714285714,7,4,1.14285714285714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1014",2961,"ec",513,29,24,1,6,"ec:2.4.1.143","30<=x<80",64.3129770992366,4,2,0.00132100396301189,0.0105820105820106,0,6,3,4,0,5,5,0.8,4,4,1,2,2,0,7,4,1.14285714285714,7,4,1.14285714285714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1015",2962,"ec",513,29,24,1,6,"ec:3.2.1.113",">=80",88.3587786259542,3,2,0.00136798905608755,0.00396825396825397,0,6,3,4,0,3,3,0.666666666666667,7,4,1.14285714285714,7,4,1.14285714285714,7,4,1.14285714285714,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1016",2963,"ec",513,29,24,1,6,"ec:2.4.1.101","30<=x<80",67.5572519083969,2,2,0.00132100396301189,0.00529100529100529,0,6,3,4,0,2,2,0,2,2,0,7,4,1.14285714285714,7,4,1.14285714285714,7,4,1.14285714285714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1017",2964,"ec",513,29,24,1,6,"ec:3.2.1.114","30<=x<80",65.6488549618321,3,2,0.00127551020408163,0.00396825396825397,0,6,3,4,0,3,3,0.666666666666667,7,4,1.14285714285714,7,4,1.14285714285714,7,4,1.14285714285714,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1018",2967,"ec",513,29,24,1,6,"ec:3.2.1.113",">=80",88.3587786259542,5,2,0.00146627565982405,0.00661375661375661,0,6,3,4,0,5,5,0.8,7,4,1.14285714285714,5,3,1.2,7,4,1.14285714285714,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1019",2968,"ec",513,29,24,1,6,"ec:2.4.1.101","30<=x<80",67.5572519083969,4,2,0.00141643059490085,0.0105820105820106,0,6,3,4,0,5,5,0.8,7,4,1.14285714285714,2,2,0,4,4,1,7,4,1.14285714285714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1020",2969,"ec",513,29,24,1,6,"ec:3.2.1.114","30<=x<80",65.6488549618321,3,2,0.00136798905608755,0.0119047619047619,0,6,3,4,0,5,5,0.8,7,4,1.14285714285714,3,3,0.666666666666667,3,3,0.666666666666667,7,4,1.14285714285714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1021",2970,"ec",513,29,24,1,6,"ec:2.4.1.68","30<=x<80",48.2824427480916,4,2,0.00132100396301189,0.0105820105820106,0,6,3,4,0,5,5,0.8,7,4,1.14285714285714,4,4,1,2,2,0,7,4,1.14285714285714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1022",2971,"ec",513,29,24,1,6,"ec:2.4.1.214","30<=x<80",35.8778625954198,5,2,0.00127551020408163,0.00661375661375661,0,6,3,4,0,5,5,0.8,7,4,1.14285714285714,5,3,1.2,7,4,1.14285714285714,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1023",2973,"ec",513,29,24,1,6,"ec:2.4.2.38","<30",20.8015267175573,5,2,0.00127551020408163,0.00661375661375661,0,6,3,4,0.5,5,5,0.8,7,4,1.14285714285714,7,4,1.14285714285714,5,2,1.6,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1024",2975,"ec",513,29,24,1,6,"ec:3.2.1.113",">=80",88.3587786259542,5,2,0.00146627565982405,0.00661375661375661,0,6,3,4,0.5,5,5,0.8,7,4,1.14285714285714,7,4,1.14285714285714,1,1,0,5,3,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1025",2976,"ec",513,29,24,1,6,"ec:2.4.1.101","30<=x<80",67.5572519083969,4,2,0.00141643059490085,0.0105820105820106,0,6,3,4,0.5,5,5,0.8,7,4,1.14285714285714,7,4,1.14285714285714,2,2,1,4,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1026",2977,"ec",513,29,24,1,6,"ec:3.2.1.114","30<=x<80",65.6488549618321,3,2,0.00136798905608755,0.0119047619047619,0,6,3,4,0.5,5,5,0.8,7,4,1.14285714285714,7,4,1.14285714285714,3,3,1.33333333333333,3,3,0.666666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1027",2978,"ec",513,29,24,1,6,"ec:2.4.1.143","30<=x<80",64.3129770992366,4,2,0.00132100396301189,0.0105820105820106,0,6,3,4,0.5,5,5,0.8,7,4,1.14285714285714,7,4,1.14285714285714,4,2,1.5,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1028",360,"ec",53,52,109,2,14,"ec:1.1.1.365","<30",0.887228578099463,13,2,0.000384467512495194,0.000392156862745098,0,3,45,9,4.26086956521739,5,5,0.4,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1029",362,"ec",53,52,109,2,14,"ec:3.1.3.93","<30",2.8017744571562,11,3,0.000521104742053153,0.00196078431372549,0,3,4,5,0,42,7,3.80952380952381,5,5,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1030",363,"ec",53,52,109,2,14,"ec:2.7.7.69","<30",2.42820452953537,12,3,4e-04,0.00235294117647059,0,4,43,7,4.04545454545455,5,5,0.4,2,2,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1031",365,"ec",53,52,109,2,14,"ec:5.1.3.18","<30",2.56829325239318,13,2,0.000384467512495194,0.00117647058823529,0,3,45,9,4.30434782608696,5,5,0.4,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1032",381,"ec",53,52,109,2,14,"ec:1.2.1.3","30<=x<80",68.7135185617558,8,4,0.000392003136025088,0.00156862745098039,0,3,28,8,3.6551724137931,5,5,0.4,18,8,2.22222222222222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1033",389,"ec",53,52,109,2,14,"ec:4.2.1.25","<30",8.26523464861079,12,3,4e-04,0.00274509803921569,0,3,43,9,4.27272727272727,5,5,0.4,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1034",392,"ec",53,52,109,2,14,"ec:3.1.1.15","<30",8.4053233714686,13,3,0.000377073906485671,0,0,4,44,6,4.48888888888889,5,3,1.2,1,1,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1035",394,"ec",53,52,109,2,14,"ec:1.1.1.203","<30",12.2110670091058,12,2,0.000377073906485671,0,0,3,44,6,4.53333333333333,5,3,1.2,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1036",395,"ec",53,52,109,2,14,"ec:5.5.1.27","<30",3.22204062572963,10,5,0.000475511174512601,0.00313725490196078,0,3,42,9,4,5,5,0.8,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1037",396,"ec",53,52,109,2,14,"ec:5.4.1.4","<30",1.96124212000934,11,2,0.000384467512495194,0.00156862745098039,0,3,43,8,4.13636363636364,5,5,0.8,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
