dictID,org,pathway,name,entrez,is_bottleneck,reaction,reaction_type,betweenness,degree,community,eccentricity,radius,diameter
NA,mmu,510,NA,mmu:56737,0,rn:R05973,irreversible,0.00637755102040816,2,7,14,8,7
NA,mmu,510,NA,mmu:208211,0,rn:R05972,irreversible,0.00680272108843537,7,1,13,8,7
NA,mmu,510,NA,mmu:320302 / mmu:66789 / mmu:67574,0,rn:R05970,irreversible,0,2,1,13,8,7
NA,mmu,510,NA,mmu:13478,0,rn:R05969,irreversible,0.014030612244898,9,1,12,8,7
NA,mmu,510,NA,mmu:57377,1,rn:R05979,irreversible,0.00297619047619048,8,1,9,8,7
NA,mmu,510,NA,mmu:140481 / mmu:17158,0,rn:R05984,irreversible,0.000637755102040816,2,5,11,8,7
NA,mmu,510,NA,mmu:14376,1,rn:R05980,irreversible,0,2,6,8,8,7
NA,mmu,510,NA,mmu:14376,1,rn:R05981,irreversible,0,2,6,8,8,7
NA,mmu,510,NA,mmu:17155 / mmu:17156 / mmu:230815,0,rn:R12479,irreversible,0.000283446712018141,2,5,9,8,7
NA,mmu,510,NA,mmu:17155 / mmu:17156 / mmu:230815,0,rn:R12479,irreversible,0.000283446712018141,2,5,9,8,7
NA,mmu,510,NA,mmu:227619,1,rn:R06722,irreversible,0.00170068027210884,4,5,8,8,7
NA,mmu,510,NA,mmu:17155 / mmu:17156 / mmu:230815,0,rn:R12479,irreversible,0.000283446712018141,2,5,9,8,7
NA,mmu,510,NA,mmu:140481 / mmu:17158,0,rn:R05984,irreversible,0.000637755102040816,2,5,11,8,7
NA,mmu,510,NA,mmu:107895 / mmu:268510,0,rn:R05991,irreversible,0,4,3,14,8,7
NA,mmu,510,NA,mmu:103534 / mmu:269181 / mmu:67555,0,rn:R05987,irreversible,0,5,3,13,8,7
NA,mmu,510,NA,mmu:20440 / mmu:240119,0,rn:R05990,irreversible,0,3,4,15,8,7
NA,mmu,510,NA,mmu:217664,1,rn:R05985,irreversible,0.00255102040816327,7,3,12,8,7
NA,mmu,510,NA,mmu:53618,1,rn:R05988,irreversible,0,8,3,13,8,7
NA,mmu,510,NA,mmu:67569,0,rn:R05992,irreversible,0,2,3,15,8,7
NA,mmu,510,NA,mmu:14595 / mmu:53418 / mmu:57370,0,rn:R05989,irreversible,0.000283446712018141,3,4,14,8,7
NA,mmu,510,NA,mmu:17309,0,rn:R05986,irreversible,0,5,3,13,8,7
NA,mmu,510,NA,mmu:20440 / mmu:240119,0,rn:R05990,irreversible,0,3,4,15,8,7
NA,mmu,510,NA,mmu:14595 / mmu:53418 / mmu:57370,0,rn:R05989,irreversible,0.000283446712018141,3,4,14,8,7
NA,mmu,510,NA,mmu:17308,1,rn:R05983,irreversible,0,5,5,10,8,7
2929,mmu,510,ec:2.4.99.18,mmu:103963 / mmu:13135 / mmu:13200 / mmu:20014 / mmu:80286,0,rn:R05976,irreversible,0,3,1,10,8,7
2930,mmu,510,ec:2.4.1.257,mmu:56737,0,rn:R06238,irreversible,0.00637755102040816,2,7,14,8,7
2931,mmu,510,ec:2.4.1.131,mmu:207958,0,rn:R06127,irreversible,0.00510204081632653,2,7,14,8,7
2932,mmu,510,ec:2.4.1.261,mmu:102580,1,rn:R06261,irreversible,0.0102040816326531,3,2,14,8,7
2933,mmu,510,ec:2.4.1.265,mmu:381903,0,rn:R06263,irreversible,0.00637755102040816,2,1,12,8,7
2934,mmu,510,ec:2.4.1.256,mmu:380959,0,rn:R06264,irreversible,0,8,1,11,8,7
2935,mmu,510,ec:3.2.1.207,mmu:14376,1,rn:R05981,irreversible,0,2,6,8,8,7
2936,mmu,510,ec:2.4.1.101,mmu:17308,1,rn:R05983,irreversible,0,5,5,10,8,7
2937,mmu,510,ec:1.3.1.94,mmu:57357,0,rn:R12299,irreversible,0,1,1,13,8,7
2938,mmu,510,ec:3.2.1.113,mmu:17155 / mmu:17156 / mmu:230815,0,rn:R12479,irreversible,0.000283446712018141,2,5,9,8,7
NA,mmu,510,NA,undefined,0,NA,NA,NA,NA,NA,NA,NA,NA
2939,mmu,510,undefined,undefined,0,NA,NA,NA,NA,NA,NA,NA,NA
2940,mmu,510,undefined,undefined,0,NA,NA,NA,NA,NA,NA,NA,NA
NA,mmu,511,NA,mmu:18010 / mmu:23956 / mmu:241159 / mmu:50877,0,NA,NA,0,2,1,0,0,0
NA,mmu,511,NA,mmu:12091,0,NA,NA,0,2,5,0,0,0
NA,mmu,511,NA,mmu:17159 / mmu:17160 / mmu:73744,0,NA,NA,0,2,6,0,0,0
NA,mmu,511,NA,mmu:17159 / mmu:73744,0,NA,NA,0,2,6,0,0,0
NA,mmu,511,NA,mmu:66848 / mmu:71665,0,NA,NA,0,2,9,0,0,0
NA,mmu,511,NA,mmu:11593,0,NA,NA,0,2,11,0,0,0
NA,mmu,511,NA,mmu:15211 / mmu:15212,0,NA,NA,0,2,12,0,0,0
NA,mmu,511,NA,mmu:18010 / mmu:23956 / mmu:241159 / mmu:50877,0,NA,NA,0,2,1,0,0,0
NA,mmu,511,NA,mmu:12091,0,NA,NA,0,2,5,0,0,0
NA,mmu,511,NA,mmu:15211 / mmu:15212 / mmu:238023,0,NA,NA,0,2,12,0,0,0
NA,mmu,511,NA,mmu:15211 / mmu:15212,0,NA,NA,0,2,12,0,0,0
NA,mmu,511,NA,mmu:110173,0,NA,NA,0,2,15,0,0,0
NA,mmu,511,NA,mmu:217364,0,NA,NA,0,2,16,0,0,0
NA,mmu,511,NA,mmu:18010 / mmu:23956 / mmu:241159 / mmu:50877,0,NA,NA,0,2,1,0,0,0
NA,mmu,511,NA,mmu:18010 / mmu:23956 / mmu:241159 / mmu:50877,0,NA,NA,0,2,1,0,0,0
NA,mmu,511,NA,mmu:18010 / mmu:23956 / mmu:241159 / mmu:50877,0,NA,NA,0,2,1,0,0,0
NA,mmu,511,NA,mmu:12091,0,NA,NA,0,2,5,0,0,0
NA,mmu,511,NA,mmu:15211 / mmu:15212,0,NA,NA,0,2,12,0,0,0
NA,mmu,511,NA,mmu:18010 / mmu:23956 / mmu:241159 / mmu:50877,0,NA,NA,0,2,1,0,0,0
NA,mmu,511,NA,mmu:18010 / mmu:23956 / mmu:241159 / mmu:50877,0,NA,NA,0,2,1,0,0,0
NA,mmu,511,NA,mmu:18010 / mmu:23956 / mmu:241159 / mmu:50877,0,NA,NA,0,2,1,0,0,0
NA,mmu,511,NA,mmu:18010 / mmu:23956 / mmu:241159 / mmu:50877,0,NA,NA,0,2,1,0,0,0
NA,mmu,511,NA,mmu:12091,0,NA,NA,0,2,5,0,0,0
NA,mmu,511,NA,mmu:14466 / mmu:230101,0,NA,NA,0,2,17,0,0,0
NA,mmu,512,NA,mmu:72077,0,rn:R05915,irreversible,0.0156695156695157,5,1,3,2,5
2942,mmu,512,ec:2.4.1.102,mmu:14537,1,rn:R05910,irreversible,0.692307692307692,27,1,2,2,5
NA,mmu,512,NA,mmu:56336,0,rn:R07628,irreversible,0,1,1,3,2,5
2943,mmu,512,ec:2.4.99.3,mmu:20445,0,rn:R05914,irreversible,0.0683760683760684,24,1,2,2,5
2944,mmu,512,ec:2.4.99.3,mmu:20445,0,rn:R05911,irreversible,0.0683760683760684,24,1,2,2,5
2945,mmu,512,ec:2.4.99.4,mmu:20442 / mmu:20444,0,rn:R05913,irreversible,0.00142450142450142,6,1,2,2,5
2946,mmu,512,ec:2.4.1.147,mmu:272411,0,rn:R05909,irreversible,0.037037037037037,23,1,2,2,5
2947,mmu,512,ec:2.4.1.41,mmu:108148 / mmu:108150 / mmu:108760 / mmu:14423 / mmu:14425 / mmu:14426 / mmu:171212 / mmu:207839 / mmu:212996 / mmu:230145 / mmu:231050 / mmu:233733 / mmu:241391 / mmu:270049 / mmu:271786 / mmu:67909 / mmu:71685 / mmu:78754,0,rn:R05907,irreversible,0,5,1,2,2,5
2948,mmu,512,ec:2.4.1.122,mmu:59048 / mmu:94192,0,rn:R05908,irreversible,0.332621082621083,26,1,2,2,5
2949,mmu,512,ec:2.4.1.102,mmu:14537 / mmu:218476 / mmu:72077,0,rn:R05912,irreversible,0.0156695156695157,5,1,3,2,5
NA,mmu,512,NA,mmu:56336,0,rn:R07628,irreversible,0,1,1,3,2,5
NA,mmu,512,NA,mmu:20445,0,rn:R05911,irreversible,0.0683760683760684,24,1,2,2,5
NA,mmu,512,NA,mmu:20442 / mmu:20444,0,rn:R05913,irreversible,0.00142450142450142,6,1,2,2,5
NA,mmu,512,NA,mmu:272411,0,rn:R05909,irreversible,0.037037037037037,23,1,2,2,5
NA,mmu,512,NA,mmu:108148 / mmu:108150 / mmu:108760 / mmu:14423 / mmu:14425 / mmu:14426 / mmu:171212 / mmu:207839 / mmu:212996 / mmu:230145 / mmu:231050 / mmu:233733 / mmu:241391 / mmu:270049 / mmu:271786 / mmu:67909 / mmu:71685 / mmu:78754,0,rn:R05907,irreversible,0,5,1,2,2,5
NA,mmu,512,NA,mmu:108148 / mmu:108150 / mmu:108760 / mmu:14423 / mmu:14425 / mmu:14426 / mmu:171212 / mmu:207839 / mmu:212996 / mmu:230145 / mmu:231050 / mmu:233733 / mmu:241391 / mmu:270049 / mmu:271786 / mmu:67909 / mmu:71685 / mmu:78754,0,rn:R05907,irreversible,0,5,1,2,2,5
NA,mmu,512,NA,mmu:14537,1,rn:R05910,irreversible,0.692307692307692,27,1,2,2,5
NA,mmu,512,NA,mmu:108148 / mmu:108150 / mmu:108760 / mmu:14423 / mmu:14425 / mmu:14426 / mmu:171212 / mmu:207839 / mmu:212996 / mmu:230145 / mmu:231050 / mmu:233733 / mmu:241391 / mmu:270049 / mmu:271786 / mmu:67909 / mmu:71685 / mmu:78754,0,rn:R05907,irreversible,0,5,1,2,2,5
NA,mmu,512,NA,mmu:108148 / mmu:108150 / mmu:108760 / mmu:14423 / mmu:14425 / mmu:14426 / mmu:171212 / mmu:207839 / mmu:212996 / mmu:230145 / mmu:231050 / mmu:233733 / mmu:241391 / mmu:270049 / mmu:271786 / mmu:67909 / mmu:71685 / mmu:78754,0,rn:R05907,irreversible,0,5,1,2,2,5
NA,mmu,512,NA,mmu:72077,0,rn:R05915,irreversible,0.0156695156695157,5,1,3,2,5
NA,mmu,512,NA,mmu:108148 / mmu:108150 / mmu:108760 / mmu:14423 / mmu:14425 / mmu:14426 / mmu:171212 / mmu:207839 / mmu:212996 / mmu:230145 / mmu:231050 / mmu:233733 / mmu:241391 / mmu:270049 / mmu:271786 / mmu:67909 / mmu:71685 / mmu:78754,0,rn:R05907,irreversible,0,5,1,2,2,5
NA,mmu,512,NA,mmu:59048 / mmu:94192,0,rn:R05908,irreversible,0.332621082621083,26,1,2,2,5
NA,mmu,512,NA,mmu:14537 / mmu:218476 / mmu:72077,0,rn:R05912,irreversible,0.0156695156695157,5,1,3,2,5
NA,mmu,512,NA,mmu:108148 / mmu:108150 / mmu:108760 / mmu:14423 / mmu:14425 / mmu:14426 / mmu:171212 / mmu:207839 / mmu:212996 / mmu:230145 / mmu:231050 / mmu:233733 / mmu:241391 / mmu:270049 / mmu:271786 / mmu:67909 / mmu:71685 / mmu:78754,0,rn:R05907,irreversible,0,5,1,2,2,5
NA,mmu,512,NA,mmu:59048 / mmu:94192,0,rn:R05908,irreversible,0.332621082621083,26,1,2,2,5
NA,mmu,512,NA,mmu:20445,0,rn:R05914,irreversible,0.0683760683760684,24,1,2,2,5
NA,mmu,512,NA,mmu:108148 / mmu:108150 / mmu:108760 / mmu:14423 / mmu:14425 / mmu:14426 / mmu:171212 / mmu:207839 / mmu:212996 / mmu:230145 / mmu:231050 / mmu:233733 / mmu:241391 / mmu:270049 / mmu:271786 / mmu:67909 / mmu:71685 / mmu:78754,0,rn:R05907,irreversible,0,5,1,2,2,5
NA,mmu,512,NA,mmu:108148 / mmu:108150 / mmu:108760 / mmu:14423 / mmu:14425 / mmu:14426 / mmu:171212 / mmu:207839 / mmu:212996 / mmu:230145 / mmu:231050 / mmu:233733 / mmu:241391 / mmu:270049 / mmu:271786 / mmu:67909 / mmu:71685 / mmu:78754,0,rn:R05907,irreversible,0,5,1,2,2,5
NA,mmu,512,NA,mmu:108148 / mmu:108150 / mmu:108760 / mmu:14423 / mmu:14425 / mmu:14426 / mmu:171212 / mmu:207839 / mmu:212996 / mmu:230145 / mmu:231050 / mmu:233733 / mmu:241391 / mmu:270049 / mmu:271786 / mmu:67909 / mmu:71685 / mmu:78754,0,rn:R05907,irreversible,0,5,1,2,2,5
2951,mmu,513,ec:3.2.1.113,mmu:17155 / mmu:17156 / mmu:230815,0,rn:R12479,irreversible,0.0180555555555556,2,1,5,3,6
NA,mmu,513,NA,mmu:207958,0,rn:R06127,NA,NA,NA,NA,NA,NA,NA
NA,mmu,513,NA,mmu:207958,0,rn:R06128,NA,NA,NA,NA,NA,NA,NA
NA,mmu,513,NA,mmu:102580,0,rn:R06261,NA,NA,NA,NA,NA,NA,NA
NA,mmu,513,NA,mmu:208624,0,rn:R06258,NA,NA,NA,NA,NA,NA,NA
NA,mmu,513,NA,mmu:223774,0,rn:R06260,NA,NA,NA,NA,NA,NA,NA
NA,mmu,513,NA,mmu:56737,0,rn:R05973,NA,NA,NA,NA,NA,NA,NA
NA,mmu,513,NA,mmu:56737,0,rn:R06238,NA,NA,NA,NA,NA,NA,NA
NA,mmu,513,NA,mmu:208211,0,rn:R05972,NA,NA,NA,NA,NA,NA,NA
NA,mmu,513,NA,mmu:320302 / mmu:66789 / mmu:67574,0,rn:R05970,NA,NA,NA,NA,NA,NA,NA
NA,mmu,513,NA,mmu:103963 / mmu:13135 / mmu:13200 / mmu:16430 / mmu:20014 / mmu:68292 / mmu:80286,0,rn:R05976,NA,NA,NA,NA,NA,NA,NA
NA,mmu,513,NA,mmu:56737,0,rn:R05973,NA,NA,NA,NA,NA,NA,NA
NA,mmu,513,NA,mmu:56737,0,rn:R06238,NA,NA,NA,NA,NA,NA,NA
NA,mmu,513,NA,mmu:208211,0,rn:R05972,NA,NA,NA,NA,NA,NA,NA
NA,mmu,513,NA,mmu:320302 / mmu:66789 / mmu:67574,0,rn:R05970,NA,NA,NA,NA,NA,NA,NA
NA,mmu,513,NA,mmu:103963 / mmu:13135 / mmu:13200 / mmu:16430 / mmu:20014 / mmu:68292 / mmu:80286,0,rn:R05976,NA,NA,NA,NA,NA,NA,NA
NA,mmu,513,NA,mmu:17308,1,rn:R05983,irreversible,0.2,5,1,4,3,6
NA,mmu,513,NA,mmu:217664,0,rn:R05985,irreversible,0,3,2,4,3,6
NA,mmu,513,NA,mmu:56737,0,rn:R05973,NA,NA,NA,NA,NA,NA,NA
NA,mmu,513,NA,mmu:56737,0,rn:R06238,NA,NA,NA,NA,NA,NA,NA
NA,mmu,513,NA,mmu:208211,0,rn:R05972,NA,NA,NA,NA,NA,NA,NA
NA,mmu,513,NA,mmu:320302 / mmu:66789 / mmu:67574,0,rn:R05970,NA,NA,NA,NA,NA,NA,NA
NA,mmu,513,NA,mmu:103963 / mmu:13135 / mmu:13200 / mmu:16430 / mmu:20014 / mmu:68292 / mmu:80286,0,rn:R05976,NA,NA,NA,NA,NA,NA,NA
NA,mmu,513,NA,mmu:330406 / mmu:330671,0,NA,NA,0.05,6,3,5,3,6
NA,mmu,513,NA,mmu:53618,1,rn:R05988,irreversible,0.266666666666667,8,3,4,3,6
NA,mmu,513,NA,mmu:68947 / mmu:71367,0,NA,NA,0,2,3,6,3,6
NA,mmu,513,NA,mmu:17308,1,rn:R05983,irreversible,0.2,5,1,4,3,6
NA,mmu,513,NA,mmu:217664,0,rn:R05985,irreversible,0,3,2,4,3,6
NA,mmu,513,NA,mmu:14595 / mmu:53418 / mmu:57370,0,rn:R05989,irreversible,0.0125,4,3,5,3,6
NA,mmu,513,NA,mmu:20441,0,NA,NA,0,3,3,6,3,6
NA,mmu,513,NA,mmu:330406 / mmu:330671,0,NA,NA,0.05,6,3,5,3,6
NA,mmu,513,NA,mmu:68947 / mmu:71367,0,NA,NA,0,2,3,6,3,6
NA,mmu,513,NA,mmu:14595 / mmu:53418 / mmu:57370,0,rn:R05989,irreversible,0.0125,4,3,5,3,6
NA,mmu,513,NA,mmu:20441,0,NA,NA,0,3,3,6,3,6
NA,mmu,513,NA,mmu:103534 / mmu:269181 / mmu:67555 / mmu:67569,0,rn:R05987,NA,NA,NA,NA,NA,NA,NA
NA,mmu,513,NA,mmu:14595 / mmu:53418 / mmu:57370,0,NA,NA,0.0125,4,3,5,3,6
NA,mmu,513,NA,mmu:20441,0,NA,NA,0,3,3,6,3,6
2954,mmu,513,ec:2.4.1.68,mmu:53618,1,rn:R05988,irreversible,0.266666666666667,8,3,4,3,6
2955,mmu,513,ec:2.4.1.38,mmu:14595 / mmu:53418 / mmu:57370,0,rn:R05989,irreversible,0.0125,4,3,5,3,6
2956,mmu,513,ec:2.4.99.6,mmu:20441,0,NA,NA,0,3,3,6,3,6
2957,mmu,513,ec:2.4.1.244,mmu:330406 / mmu:330671,0,NA,NA,0.05,6,3,5,3,6
NA,mmu,513,NA,mmu:68947 / mmu:71367,0,NA,NA,0,2,3,6,3,6
2958,mmu,513,ec:3.2.1.113,mmu:17155 / mmu:17156 / mmu:230815,0,rn:R12479,irreversible,0.0180555555555556,2,1,5,3,6
2959,mmu,513,ec:2.4.1.101,mmu:17308,1,rn:R05983,irreversible,0.2,5,1,4,3,6
2960,mmu,513,ec:3.2.1.114,mmu:140481 / mmu:17158,0,rn:R05984,irreversible,0.104166666666667,3,2,3,3,6
2961,mmu,513,ec:2.4.1.143,mmu:217664,0,rn:R05985,irreversible,0,3,2,4,3,6
2962,mmu,513,ec:3.2.1.113,mmu:17155 / mmu:17156 / mmu:230815,0,rn:R12479,irreversible,0.0180555555555556,2,1,5,3,6
2963,mmu,513,ec:2.4.1.101,mmu:17308,1,rn:R05983,irreversible,0.2,5,1,4,3,6
2964,mmu,513,ec:3.2.1.114,mmu:140481 / mmu:17158,0,rn:R05984,irreversible,0.104166666666667,3,2,3,3,6
2965,mmu,513,ec:2.4.1.68,mmu:53618,1,rn:R09319,irreversible,0.266666666666667,8,3,4,3,6
2966,mmu,513,ec:3.2.1.52,mmu:238023,0,rn:R09323,irreversible,NA,NA,NA,NA,NA,NA
NA,mmu,513,NA,mmu:103963 / mmu:13135 / mmu:13200 / mmu:16430 / mmu:20014 / mmu:68292 / mmu:80286,0,rn:R05976,NA,NA,NA,NA,NA,NA,NA
NA,mmu,513,NA,mmu:320302 / mmu:66789 / mmu:67574,0,rn:R05970,NA,NA,NA,NA,NA,NA,NA
NA,mmu,513,NA,mmu:208211,0,rn:R05972,NA,NA,NA,NA,NA,NA,NA
NA,mmu,513,NA,mmu:53618,1,rn:R09319,irreversible,0.266666666666667,8,3,4,3,6
NA,mmu,513,NA,mmu:56737,0,rn:R05973,NA,NA,NA,NA,NA,NA,NA
NA,mmu,513,NA,mmu:56737,0,rn:R06238,NA,NA,NA,NA,NA,NA,NA
NA,mmu,513,NA,mmu:208211,0,rn:R05972,NA,NA,NA,NA,NA,NA,NA
NA,mmu,513,NA,mmu:320302 / mmu:66789 / mmu:67574,0,rn:R05970,NA,NA,NA,NA,NA,NA,NA
NA,mmu,513,NA,mmu:103963 / mmu:13135 / mmu:13200 / mmu:16430 / mmu:20014 / mmu:68292 / mmu:80286,0,rn:R05976,NA,NA,NA,NA,NA,NA,NA
2967,mmu,513,ec:3.2.1.113,mmu:17155 / mmu:17156 / mmu:230815,0,rn:R12479,irreversible,0.0180555555555556,2,1,5,3,6
2968,mmu,513,ec:2.4.1.101,mmu:17308,1,rn:R05983,irreversible,0.2,5,1,4,3,6
2969,mmu,513,ec:3.2.1.114,mmu:140481 / mmu:17158,0,rn:R05984,irreversible,0.104166666666667,3,2,3,3,6
2970,mmu,513,ec:2.4.1.68,mmu:53618,1,rn:R09319,irreversible,0.266666666666667,8,3,4,3,6
NA,mmu,513,NA,mmu:103963 / mmu:13135 / mmu:13200 / mmu:16430 / mmu:20014 / mmu:68292 / mmu:80286,0,rn:R05976,NA,NA,NA,NA,NA,NA,NA
NA,mmu,513,NA,mmu:320302 / mmu:66789 / mmu:67574,0,rn:R05970,NA,NA,NA,NA,NA,NA,NA
NA,mmu,513,NA,mmu:208211,0,rn:R05972,NA,NA,NA,NA,NA,NA,NA
NA,mmu,513,NA,mmu:53618,1,rn:R09319,irreversible,0.266666666666667,8,3,4,3,6
NA,mmu,513,NA,mmu:56737,0,rn:R06238,NA,NA,NA,NA,NA,NA,NA
NA,mmu,513,NA,mmu:56737,0,rn:R05973,NA,NA,NA,NA,NA,NA,NA
NA,mmu,513,NA,mmu:56737,0,rn:R06238,NA,NA,NA,NA,NA,NA,NA
NA,mmu,513,NA,mmu:56737,0,rn:R05973,NA,NA,NA,NA,NA,NA,NA
2975,mmu,513,ec:3.2.1.113,mmu:17155 / mmu:17156 / mmu:230815,0,rn:R12479,irreversible,0.0180555555555556,2,1,5,3,6
2976,mmu,513,ec:2.4.1.101,mmu:17308,1,rn:R05983,irreversible,0.2,5,1,4,3,6
2977,mmu,513,ec:3.2.1.114,mmu:140481 / mmu:17158,0,rn:R05984,irreversible,0.104166666666667,3,2,3,3,6
2978,mmu,513,ec:2.4.1.143,mmu:217664,0,rn:R05985,irreversible,0,3,2,4,3,6
2979,mmu,513,ec:3.2.1.209,mmu:227619,0,rn:R06722,irreversible,0,3,1,6,3,6
2980,mmu,513,ec:3.2.1.52,mmu:15211 / mmu:15212,0,NA,NA,NA,NA,NA,NA,NA,NA
2981,mmu,513,ec:3.2.1.52,mmu:15211 / mmu:15212,0,NA,NA,NA,NA,NA,NA,NA,NA
2983,mmu,513,ec:3.2.1.209,mmu:227619,0,rn:R06722,irreversible,0,3,1,6,3,6
2984,mmu,513,ec:3.2.1.209,mmu:227619,0,rn:R06722,irreversible,0,3,1,6,3,6
2985,mmu,513,ec:3.2.1.209,mmu:227619,0,rn:R06722,irreversible,0,3,1,6,3,6
2986,mmu,513,ec:3.2.1.209,mmu:227619,0,rn:R06722,irreversible,0,3,1,6,3,6
NA,mmu,514,NA,mmu:234407 / mmu:26433 / mmu:269132,0,rn:R03380,NA,0,2,1,0,0,0
NA,mmu,514,NA,mmu:381694,0,rn:R09316,NA,0,2,4,0,0,0
NA,mmu,514,NA,mmu:26433,0,rn:R04491,NA,0,2,2,0,0,0
NA,mmu,514,NA,mmu:20440 / mmu:20441 / mmu:240119,0,rn:R09297 rn:R09298,NA,0,2,5,0,0,0
NA,mmu,514,NA,mmu:16848 / mmu:17305 / mmu:19719,0,rn:R09296,NA,0,2,8,0,0,0
NA,mmu,514,NA,mmu:14595 / mmu:53418 / mmu:57370,0,rn:R09299,NA,0,2,11,0,0,0
NA,mmu,514,NA,mmu:140484 / mmu:80294,0,rn:R09295,NA,0,2,14,0,0,0
NA,mmu,514,NA,mmu:268880,0,NA,NA,0,2,16,0,0,0
NA,mmu,514,NA,mmu:224143,0,rn:R09315,NA,0,2,17,0,0,0
NA,mmu,514,NA,mmu:223827 / mmu:232313,0,rn:R09290,NA,0,2,18,0,0,0
NA,mmu,514,NA,mmu:101351 / mmu:108155,0,rn:R09304,NA,0,2,20,0,0,0
NA,mmu,514,NA,mmu:217734 / mmu:99011,0,rn:R07620,NA,0,2,26,0,0,0
NA,mmu,514,NA,mmu:217734 / mmu:99011,0,rn:R07620,NA,0,2,26,0,0,0
NA,mmu,514,NA,mmu:217734 / mmu:99011,0,rn:R07620,NA,0,2,26,0,0,0
NA,mmu,514,NA,mmu:217734 / mmu:99011,0,rn:R07620,NA,0,2,26,0,0,0
NA,mmu,515,NA,mmu:14595 / mmu:53418 / mmu:57370,0,NA,NA,0.0216450216450216,7,1,9,6,8
2987,mmu,515,ec:2.4.1.109,mmu:217734 / mmu:99011,0,rn:R07620,irreversible,0,2,2,8,6,8
NA,mmu,515,NA,mmu:68273,1,rn:R07619,irreversible,0.0649350649350649,7,2,8,6,8
2988,mmu,515,ec:2.4.99.6,mmu:20441,0,NA,NA,0,3,1,10,6,8
2989,mmu,515,ec:2.4.1.135,mmu:280645 / mmu:76898,0,NA,NA,0.00865800865800866,4,1,10,6,8
NA,mmu,515,NA,mmu:98388,0,NA,NA,0,2,1,11,6,8
2990,mmu,515,ec:2.4.1.152,mmu:14345 / mmu:14348,0,NA,NA,0,3,1,10,6,8
NA,mmu,515,NA,mmu:20441,0,NA,NA,0,3,1,10,6,8
NA,mmu,515,NA,mmu:14595 / mmu:53418 / mmu:57370,0,NA,NA,0.0216450216450216,7,1,9,6,8
NA,mmu,515,NA,mmu:68273,1,rn:R07619,irreversible,0.0649350649350649,7,2,8,6,8
NA,mmu,515,NA,mmu:217734 / mmu:99011,0,rn:R07620,irreversible,0,2,2,8,6,8
NA,mmu,515,NA,mmu:98388,0,NA,NA,0,2,1,11,6,8
NA,mmu,515,NA,mmu:280645 / mmu:76898,0,NA,NA,0.00865800865800866,4,1,10,6,8
NA,mmu,515,NA,mmu:14595 / mmu:53418 / mmu:57370,0,NA,NA,0.0216450216450216,7,1,9,6,8
NA,mmu,515,NA,mmu:217734 / mmu:99011,0,rn:R07620,irreversible,0,2,2,8,6,8
NA,mmu,515,NA,mmu:68273,1,rn:R07619,irreversible,0.0649350649350649,7,2,8,6,8
NA,mmu,515,NA,mmu:14595 / mmu:53418 / mmu:57370,0,NA,NA,0.0216450216450216,7,1,9,6,8
NA,mmu,515,NA,mmu:14345 / mmu:14348,0,NA,NA,0,3,1,10,6,8
NA,mmu,515,NA,mmu:68273,1,rn:R07619,irreversible,0.0649350649350649,7,2,8,6,8
NA,mmu,515,NA,mmu:217734 / mmu:99011,0,rn:R07620,irreversible,0,2,2,8,6,8
NA,mmu,515,NA,mmu:268510,0,rn:R07621,irreversible,0,4,1,9,6,8
NA,mmu,515,NA,mmu:14595 / mmu:53418 / mmu:57370,0,NA,NA,0.0216450216450216,7,1,9,6,8
2991,mmu,515,ec:2.4.99.6,mmu:20441,0,NA,NA,0,3,1,10,6,8
2992,mmu,515,ec:2.4.1.312,mmu:215494,1,rn:R11407,irreversible,0.0346320346320346,4,2,7,6,8
2993,mmu,515,ec:2.4.1.313,mmu:97884,1,rn:R12292,irreversible,0.0454545454545455,2,3,6,6,8
2994,mmu,515,ec:2.7.1.183,mmu:74653,1,rn:R12293,irreversible,0.051948051948052,2,3,6,6,8
NA,mmu,515,NA,mmu:16795 / mmu:228366,0,rn:R12297,irreversible,0,5,4,11,6,8
NA,mmu,515,NA,mmu:20441,0,NA,NA,0,3,1,10,6,8
NA,mmu,515,NA,mmu:14595 / mmu:53418 / mmu:57370,0,NA,NA,0.0216450216450216,7,1,9,6,8
NA,mmu,515,NA,mmu:268510,0,rn:R07621,irreversible,0,4,1,9,6,8
NA,mmu,515,NA,mmu:68273,1,rn:R07619,irreversible,0.0649350649350649,7,2,8,6,8
NA,mmu,515,NA,mmu:217734 / mmu:99011,0,rn:R07620,irreversible,0,2,2,8,6,8
NA,mmu,515,NA,mmu:20441,0,NA,NA,0,3,1,10,6,8
NA,mmu,515,NA,mmu:14595 / mmu:53418 / mmu:57370,0,NA,NA,0.0216450216450216,7,1,9,6,8
NA,mmu,515,NA,mmu:14595 / mmu:53418 / mmu:57370,0,NA,NA,0.0216450216450216,7,1,9,6,8
NA,mmu,515,NA,mmu:268510,0,rn:R07621,irreversible,0,4,1,9,6,8
NA,mmu,515,NA,mmu:68273,1,rn:R07619,irreversible,0.0649350649350649,7,2,8,6,8
NA,mmu,515,NA,mmu:217734 / mmu:99011,0,rn:R07620,irreversible,0,2,2,8,6,8
NA,mmu,515,NA,mmu:14595 / mmu:53418 / mmu:57370,0,NA,NA,0.0216450216450216,7,1,9,6,8
NA,mmu,515,NA,mmu:217734 / mmu:99011,0,rn:R07620,irreversible,0,2,2,8,6,8
