dictID,enzymeCode,org,pathway,isAp,occurrences,totalSpecies,frequency
1293,ec:1.17.3.2,ec,232,0,419,433,96.7667436489607
1294,ec:2.1.1.160,ec,232,0,0,433,0
1295,ec:1.14.13.212,ec,232,0,0,433,0
1296,ec:1.17.4.1,ec,240,0,5778,6075,95.1111111111111
1297,ec:3.5.1.95,ec,240,0,8,6075,0.131687242798354
1298,ec:2.7.4.22,ec,240,0,5577,6075,91.8024691358025
1299,ec:3.5.4.30,ec,240,0,16,6075,0.263374485596708
1300,ec:2.1.1.148,ec,240,0,1450,6075,23.8683127572016
1301,ec:6.3.5.5,ec,240,0,5476,6075,90.1399176954732
1302,ec:2.1.3.2,ec,240,1,5462,6075,89.9094650205761
1303,ec:3.5.2.3,ec,240,1,5433,6075,89.4320987654321
1304,ec:1.3.1.14,ec,240,0,1519,6075,25.0041152263374
1305,ec:1.3.98.1,ec,240,0,888,6075,14.6172839506173
1306,ec:2.4.2.10,ec,240,1,5604,6075,92.2469135802469
1307,ec:2.7.4.6,ec,240,0,5432,6075,89.4156378600823
1308,ec:2.7.4.14,ec,240,0,516,6075,8.49382716049383
1309,ec:3.5.4.13,ec,240,0,3676,6075,60.5102880658436
1310,ec:6.3.4.2,ec,240,0,5842,6075,96.1646090534979
1311,ec:3.6.1.5,ec,240,0,324,6075,5.33333333333333
1312,ec:3.6.1.39,ec,240,0,0,6075,0
1313,ec:3.6.1.6,ec,240,0,280,6075,4.60905349794239
1314,ec:3.6.1.5,ec,240,0,324,6075,5.33333333333333
1315,ec:2.4.2.9,ec,240,0,5178,6075,85.2345679012346
1316,ec:2.7.1.48,ec,240,0,3105,6075,51.1111111111111
1317,ec:3.1.3.5,ec,240,0,4681,6075,77.0534979423868
1318,ec:2.4.2.3,ec,240,0,0,6075,0
1319,ec:3.2.2.3,ec,240,0,194,6075,3.19341563786008
1320,ec:1.3.1.1,ec,240,0,766,6075,12.6090534979424
1321,ec:1.3.1.2,ec,240,0,354,6075,5.82716049382716
1322,ec:3.5.2.2,ec,240,1,1617,6075,26.6172839506173
1323,ec:3.5.1.6,ec,240,0,1884,6075,31.0123456790123
1324,ec:3.6.1.5,ec,240,0,324,6075,5.33333333333333
1325,ec:2.7.4.6,ec,240,0,5432,6075,89.4156378600823
1326,ec:3.6.1.5,ec,240,0,324,6075,5.33333333333333
1327,ec:2.7.4.14,ec,240,0,516,6075,8.49382716049383
1328,ec:2.7.1.48,ec,240,0,3105,6075,51.1111111111111
1329,ec:3.1.3.5,ec,240,0,4681,6075,77.0534979423868
1330,ec:3.5.4.5,ec,240,0,3873,6075,63.7530864197531
1331,ec:3.5.4.1,ec,240,0,1921,6075,31.6213991769547
1332,ec:2.4.2.2,ec,240,0,2233,6075,36.7572016460905
1333,ec:3.2.2.8,ec,240,0,112,6075,1.84362139917695
1334,ec:3.2.2.10,ec,240,0,960,6075,15.8024691358025
1335,ec:1.17.99.4,ec,240,1,0,6075,0
1336,ec:3.5.2.1,ec,240,1,32,6075,0.526748971193416
1337,ec:1.17.4.2,ec,240,0,67,6075,1.10288065843621
1338,ec:1.17.4.2,ec,240,0,67,6075,1.10288065843621
1339,ec:1.17.4.1,ec,240,0,5778,6075,95.1111111111111
1340,ec:2.7.4.6,ec,240,0,5432,6075,89.4156378600823
1341,ec:3.5.4.13,ec,240,0,3676,6075,60.5102880658436
1342,ec:2.7.4.14,ec,240,0,516,6075,8.49382716049383
1343,ec:2.1.2.8,ec,240,1,0,6075,0
1344,ec:3.6.1.12,ec,240,0,234,6075,3.85185185185185
1345,ec:2.7.1.74,ec,240,0,495,6075,8.14814814814815
1346,ec:3.1.3.5,ec,240,0,4681,6075,77.0534979423868
1347,ec:3.5.4.12,ec,240,0,2368,6075,38.9794238683128
1348,ec:2.7.4.6,ec,240,0,5432,6075,89.4156378600823
1349,ec:3.6.1.39,ec,240,0,0,6075,0
1350,ec:2.7.4.9,ec,240,0,5666,6075,93.2674897119342
1351,ec:2.7.1.21,ec,240,0,3291,6075,54.1728395061728
1352,ec:3.5.4.5,ec,240,0,3873,6075,63.7530864197531
1353,ec:2.4.2.2,ec,240,0,1098,6075,18.0740740740741
1354,ec:2.4.2.1,ec,240,0,3547,6075,58.3868312757202
1355,ec:2.4.2.4,ec,240,0,1782,6075,29.3333333333333
1356,ec:2.1.1.45,ec,240,0,4587,6075,75.5061728395062
1357,ec:2.7.4.6,ec,240,0,5432,6075,89.4156378600823
1358,ec:3.6.1.5,ec,240,0,324,6075,5.33333333333333
1359,ec:3.6.1.39,ec,240,0,0,6075,0
1360,ec:2.7.4.9,ec,240,0,5666,6075,93.2674897119342
1361,ec:3.6.1.5,ec,240,0,324,6075,5.33333333333333
1362,ec:3.1.3.5,ec,240,0,4681,6075,77.0534979423868
1363,ec:2.7.1.21,ec,240,0,3291,6075,54.1728395061728
1364,ec:2.4.2.6,ec,240,0,48,6075,0.790123456790124
1365,ec:2.4.2.4,ec,240,0,2365,6075,38.9300411522634
1366,ec:3.5.4.1,ec,240,0,1921,6075,31.6213991769547
1367,ec:1.17.99.4,ec,240,1,0,6075,0
1368,ec:1.3.1.1,ec,240,0,766,6075,12.6090534979424
1369,ec:1.3.1.2,ec,240,0,354,6075,5.82716049382716
1370,ec:3.5.2.1,ec,240,1,32,6075,0.526748971193416
1371,ec:3.5.2.2,ec,240,1,1617,6075,26.6172839506173
1372,ec:3.5.1.6,ec,240,0,1884,6075,31.0123456790123
1373,ec:1.3.5.2,ec,240,0,3897,6075,64.1481481481481
1374,ec:3.6.1.12,ec,240,0,234,6075,3.85185185185185
1375,ec:4.2.1.70,ec,240,1,1372,6075,22.5843621399177
1376,ec:2.7.1.83,ec,240,0,621,6075,10.2222222222222
1377,ec:4.1.1.23,ec,240,1,5577,6075,91.8024691358025
1378,ec:3.6.1.8,ec,240,0,0,6075,0
1379,ec:3.6.1.8,ec,240,0,0,6075,0
1380,ec:3.1.3.6,ec,240,1,0,6075,0
1381,ec:3.1.4.16,ec,240,0,1711,6075,28.1646090534979
1382,ec:3.6.1.9,ec,240,0,1780,6075,29.3004115226337
1383,ec:3.6.1.8,ec,240,0,0,6075,0
1384,ec:3.1.3.6,ec,240,1,1711,6075,28.1646090534979
1385,ec:3.1.4.16,ec,240,0,1711,6075,28.1646090534979
1386,ec:3.6.1.17,ec,240,0,286,6075,4.70781893004115
1387,ec:1.14.99.46,ec,240,1,610,6075,10.0411522633745
1388,ec:3.5.1.110,ec,240,0,349,6075,5.74485596707819
1389,ec:3.5.1.110,ec,240,0,349,6075,5.74485596707819
1390,ec:2.4.2.3,ec,240,0,1701,6075,28
1391,ec:3.1.3.5,ec,240,0,4681,6075,77.0534979423868
1392,ec:3.1.3.89,ec,240,0,701,6075,11.5390946502058
1393,ec:2.7.4.12,ec,240,1,0,6075,0
1394,ec:2.7.4.6,ec,240,0,5432,6075,89.4156378600823
1395,ec:3.1.3.89,ec,240,0,701,6075,11.5390946502058
1396,ec:3.1.3.89,ec,240,0,701,6075,11.5390946502058
1397,ec:3.5.1.95,ec,240,0,8,6075,0.131687242798354
1398,ec:3.6.1.9,ec,240,0,1780,6075,29.3004115226337
1399,ec:3.6.1.9,ec,240,0,1780,6075,29.3004115226337
1400,ec:3.6.1.23,ec,240,0,4968,6075,81.7777777777778
1401,ec:2.7.4.25,ec,240,0,5026,6075,82.7325102880658
1402,ec:2.7.4.25,ec,240,0,5026,6075,82.7325102880658
1403,ec:1.1.98.6,ec,240,0,2352,6075,38.7160493827161
1404,ec:1.1.98.6,ec,240,0,2352,6075,38.7160493827161
1405,ec:2.7.1.213,ec,240,0,119,6075,1.95884773662551
1406,ec:3.5.1.3,ec,250,0,1866,5970,31.2562814070352
1407,ec:6.3.1.1,ec,250,0,1058,5970,17.7219430485762
1408,ec:6.3.5.4,ec,250,0,3830,5970,64.1541038525963
1409,ec:2.6.1.14,ec,250,0,205,5970,3.43383584589615
1410,ec:4.1.1.12,ec,250,1,319,5970,5.34338358458962
1411,ec:3.5.1.1,ec,250,0,4443,5970,74.4221105527638
1412,ec:3.5.1.38,ec,250,0,205,5970,3.43383584589615
1413,ec:5.1.1.13,ec,250,0,1818,5970,30.4522613065327
1414,ec:2.3.1.17,ec,250,0,154,5970,2.57956448911223
1415,ec:1.4.3.2,ec,250,0,139,5970,2.32830820770519
1416,ec:1.4.3.16,ec,250,0,3408,5970,57.0854271356784
1417,ec:2.6.1.1,ec,250,0,4272,5970,71.5577889447236
1418,ec:1.4.3.1,ec,250,0,243,5970,4.07035175879397
1419,ec:1.4.3.15,ec,250,0,0,5970,0
1420,ec:6.3.4.5,ec,250,0,5075,5970,85.0083752093802
1421,ec:6.3.4.4,ec,250,0,5655,5970,94.7236180904523
1422,ec:4.3.1.1,ec,250,0,2247,5970,37.6381909547739
1423,ec:4.3.2.1,ec,250,0,5058,5970,84.7236180904523
1424,ec:4.3.2.2,ec,250,0,5651,5970,94.6566164154104
1425,ec:2.6.1.44,ec,250,0,1282,5970,21.4740368509213
1426,ec:2.6.1.2,ec,250,0,2594,5970,43.4505862646566
1427,ec:2.6.1.12,ec,250,0,0,5970,0
1428,ec:1.4.1.1,ec,250,0,2804,5970,46.9681742043551
1429,ec:2.1.3.2,ec,250,0,5463,5970,91.5075376884422
1430,ec:3.5.1.7,ec,250,0,0,5970,0
1431,ec:1.2.1.16,ec,250,0,3658,5970,61.2730318257956
1432,ec:1.2.1.24,ec,250,0,758,5970,12.6968174204355
1433,ec:1.4.1.13,ec,250,0,3892,5970,65.1926298157454
1434,ec:1.4.1.14,ec,250,0,336,5970,5.62814070351759
1435,ec:1.4.1.2,ec,250,0,2105,5970,35.2596314907873
1436,ec:1.4.1.3,ec,250,0,1701,5970,28.4924623115578
1437,ec:1.4.1.4,ec,250,0,2796,5970,46.8341708542714
1438,ec:2.6.1.19,ec,250,0,2658,5970,44.5226130653266
1439,ec:4.1.1.15,ec,250,1,1461,5970,24.4723618090452
1440,ec:6.3.1.2,ec,250,0,5566,5970,93.2328308207705
1441,ec:3.5.1.2,ec,250,0,3985,5970,66.750418760469
1442,ec:3.5.1.38,ec,250,0,205,5970,3.43383584589615
1443,ec:6.3.5.5,ec,250,0,5492,5970,91.9932998324958
1444,ec:6.3.4.16,ec,250,0,163,5970,2.73031825795645
1445,ec:2.6.1.15,ec,250,0,0,5970,0
1446,ec:3.5.1.3,ec,250,0,1866,5970,31.2562814070352
1447,ec:1.2.1.88,ec,250,0,3987,5970,66.78391959799
1448,ec:2.6.1.16,ec,250,0,5679,5970,95.1256281407035
1449,ec:2.4.2.14,ec,250,0,5363,5970,89.8324958123953
1450,ec:2.6.1.96,ec,250,0,371,5970,6.214405360134
1451,ec:1.2.1.79,ec,250,0,3650,5970,61.1390284757119
1452,ec:3.5.1.15,ec,250,0,285,5970,4.77386934673367
1453,ec:6.3.2.41,ec,250,0,152,5970,2.54606365159129
1454,ec:6.3.2.42,ec,250,0,67,5970,1.12227805695142
1455,ec:3.4.17.21,ec,250,0,109,5970,1.82579564489112
1456,ec:3.4.17.21,ec,250,0,109,5970,1.82579564489112
1457,ec:6.3.1.17,ec,250,0,152,5970,2.54606365159129
1458,ec:6.3.2.42,ec,250,0,67,5970,1.12227805695142
1459,ec:3.5.1.111,ec,250,0,0,5970,0
1460,ec:1.14.13.38,ec,253,1,1,82,1.21951219512195
1461,ec:2.1.1.335,ec,253,0,1,82,1.21951219512195
1462,ec:1.14.13.232,ec,253,1,10,82,12.1951219512195
1463,ec:1.14.13.233,ec,253,0,8,82,9.75609756097561
1464,ec:1.14.13.232 / ec:1.14.13.233,ec,253,0,8,82,9.75609756097561
1465,ec:1.14.13.234,ec,253,1,1,82,1.21951219512195
1466,ec:1.14.13.231,ec,253,0,7,82,8.53658536585366
1467,ec:1.3.98.4,ec,253,1,1,82,1.21951219512195
1468,ec:1.14.13.231,ec,253,0,7,82,8.53658536585366
1469,ec:2.3.1.260,ec,253,0,72,82,87.8048780487805
1470,ec:1.14.19.49,ec,253,1,32,82,39.0243902439024
1471,ec:1.3.98.4,ec,253,1,1,82,1.21951219512195
1472,ec:1.14.13.231,ec,253,0,7,82,8.53658536585366
1473,ec:2.3.1.221,ec,254,1,10,50,20
1474,ec:1.13.12.20,ec,254,1,2,50,4
1475,ec:1.1.1.349,ec,254,1,39,50,78
1476,ec:1.14.14.116,ec,254,0,4,50,8
1477,ec:1.14.14.116,ec,254,0,4,50,8
1478,ec:1.1.1.352,ec,254,0,4,50,8
1479,ec:1.1.1.352,ec,254,0,4,50,8
1480,ec:4.2.1.142,ec,254,0,4,50,8
1481,ec:3.1.1.94,ec,254,1,27,50,54
1482,ec:1.1.1.353,ec,254,1,2,50,4
1483,ec:1.1.1.353,ec,254,0,2,50,4
1484,ec:3.1.1.94,ec,254,0,27,50,54
1485,ec:1.1.1.353,ec,254,0,2,50,4
1486,ec:4.2.1.143,ec,254,0,4,50,8
1487,ec:2.1.1.109,ec,254,0,7,50,14
1488,ec:2.1.1.109,ec,254,0,7,50,14
1489,ec:2.1.1.110,ec,254,1,5,50,10
1490,ec:2.1.1.110,ec,254,1,5,50,10
1491,ec:1.14.14.117,ec,254,0,2,50,4
1492,ec:1.14.14.117,ec,254,0,2,50,4
1493,ec:6.4.1.2,ec,254,0,50,50,100
1494,ec:1.1.3.17,ec,260,0,28,6077,0.460753661346059
1495,ec:5.1.1.18,ec,260,0,232,6077,3.8176731940102
1496,ec:1.14.11.55,ec,260,0,415,6077,6.8290274806648
1497,ec:1.14.15.7,ec,260,0,435,6077,7.15813723876913
1498,ec:4.2.1.108,ec,260,0,609,6077,10.0213921342768
1499,ec:2.3.1.178,ec,260,0,536,6077,8.82014151719599
1500,ec:2.6.1.76,ec,260,0,1229,6077,20.2237946355109
1501,ec:1.1.3.17,ec,260,0,28,6077,0.460753661346059
1502,ec:1.1.99.1,ec,260,0,2004,6077,32.9767977620536
1503,ec:3.1.3.38,ec,260,0,0,6077,0
1504,ec:1.2.1.8,ec,260,1,2203,6077,36.2514398551917
1505,ec:2.7.1.31,ec,260,0,518,6077,8.52394273490209
1506,ec:2.1.1.5,ec,260,0,220,6077,3.62020733914761
1507,ec:2.6.1.45,ec,260,0,1263,6077,20.7832812242883
1508,ec:2.6.1.51,ec,260,0,1301,6077,21.4085897646865
1509,ec:2.1.1.2,ec,260,0,164,6077,2.69870001645549
1510,ec:1.1.1.95,ec,260,0,5109,6077,84.0710877077505
1511,ec:1.1.1.29,ec,260,0,1303,6077,21.441500740497
1512,ec:1.5.8.4,ec,260,0,321,6077,5.28221161757446
1513,ec:4.2.1.22,ec,260,1,1697,6077,27.9249629751522
1514,ec:4.4.1.1,ec,260,0,1386,6077,22.8073062366299
1515,ec:2.1.4.1,ec,260,0,344,6077,5.66068783939444
1516,ec:2.7.2.4,ec,260,0,5418,6077,89.1558334704624
1517,ec:2.6.1.52,ec,260,0,4327,6077,71.2028961658713
1518,ec:1.5.3.1,ec,260,0,1514,6077,24.9136086884976
1519,ec:1.5.8.3,ec,260,0,230,6077,3.78476221819977
1520,ec:3.1.3.3,ec,260,0,4007,6077,65.9371400362021
1521,ec:2.1.2.1,ec,260,0,5907,6077,97.2025670561132
1522,ec:4.3.1.19,ec,260,0,4647,6077,76.4686522955406
1523,ec:4.1.2.48,ec,260,0,3191,6077,52.5094619055455
1524,ec:1.4.3.3,ec,260,0,538,6077,8.85305249300642
1525,ec:4.2.3.1,ec,260,1,5066,6077,83.3635017278262
1526,ec:2.6.1.4,ec,260,0,98,6077,1.61263781471121
1527,ec:1.1.1.103,ec,260,0,1710,6077,28.13888431792
1528,ec:2.3.1.29,ec,260,0,2415,6077,39.7400032910976
1529,ec:1.2.1.11,ec,260,1,5434,6077,89.4191212769459
1530,ec:5.1.1.10,ec,260,0,0,6077,0
1531,ec:4.3.1.17,ec,260,0,3979,6077,65.476386374856
1532,ec:2.7.1.39,ec,260,1,4607,6077,75.8104327793319
1533,ec:1.4.4.2,ec,260,0,4244,6077,69.8370906697384
1534,ec:2.3.1.37,ec,260,0,1022,6077,16.8175086391312
1535,ec:1.1.1.3,ec,260,1,5066,6077,83.3635017278262
1536,ec:4.3.1.18,ec,260,0,1151,6077,18.9402665789041
1537,ec:1.4.3.4,ec,260,0,1275,6077,20.9807470791509
1538,ec:1.1.1.81,ec,260,0,1946,6077,32.0223794635511
1539,ec:1.4.3.21,ec,260,0,805,6077,13.2466677636992
1540,ec:1.1.1.75,ec,260,1,0,6077,0
1541,ec:2.1.2.10,ec,260,0,4297,6077,70.7092315287148
1542,ec:2.7.3.5,ec,260,0,0,6077,0
1543,ec:1.8.1.4,ec,260,0,5516,6077,90.7684712851736
1544,ec:1.4.2.1,ec,260,0,0,6077,0
1545,ec:2.1.1.20,ec,260,0,215,6077,3.53792989962152
1546,ec:4.3.1.19,ec,260,0,4647,6077,76.4686522955406
1547,ec:4.1.2.48,ec,260,0,3191,6077,52.5094619055455
1548,ec:1.1.1.1,ec,260,0,75,6077,1.23416159289123
1549,ec:3.5.3.3,ec,260,0,191,6077,3.14299818989633
1550,ec:2.7.8.8,ec,260,0,3855,6077,63.4359058746092
1551,ec:4.2.1.20,ec,260,0,5058,6077,83.2318578245845
1552,ec:2.6.1.45,ec,260,0,1263,6077,20.7832812242883
1553,ec:4.2.1.22,ec,260,0,1697,6077,27.9249629751522
1554,ec:2.6.1.44,ec,260,0,1282,6077,21.0959354944874
1555,ec:4.1.1.86,ec,260,0,682,6077,11.2226427513576
1556,ec:2.7.1.165,ec,260,0,3982,6077,65.5257528385717
1557,ec:5.4.2.11,ec,260,0,3674,6077,60.457462563765
1558,ec:3.5.4.44,ec,260,0,275,6077,4.52525917393451
1559,ec:3.5.1.125,ec,260,0,220,6077,3.62020733914761
1560,ec:2.6.1.76,ec,260,0,273,6077,4.49234819812407
1561,ec:5.4.2.12,ec,260,0,3853,6077,63.4029948987987
1562,ec:2.1.1.156,ec,260,0,70,6077,1.15188415336515
1563,ec:2.1.1.157,ec,260,0,65,6077,1.06960671383907
1564,ec:2.1.1.161,ec,260,0,5,6077,0.0822774395260819
1565,ec:1.1.1.381,ec,260,0,972,6077,15.9947342438703
1566,ec:4.1.2.5,ec,260,0,0,6077,0
1567,ec:4.1.2.49,ec,260,0,20,6077,0.329109758104328
1568,ec:1.5.3.10,ec,260,0,205,6077,3.37337502056936
1569,ec:1.13.11.46,ec,261,0,50,5480,0.912408759124087
1570,ec:1.1.3.46,ec,261,1,232,5480,4.23357664233577
1571,ec:2.6.1.103,ec,261,0,76,5480,1.38686131386861
1572,ec:2.5.1.38,ec,261,0,1,5480,0.0182481751824818
1573,ec:5.1.1.14,ec,261,0,1,5480,0.0182481751824818
1574,ec:2.5.1.38,ec,261,0,1,5480,0.0182481751824818
1575,ec:5.1.1.14,ec,261,0,1,5480,0.0182481751824818
1576,ec:2.7.2.4,ec,261,0,5415,5480,98.8138686131387
1577,ec:1.2.1.11,ec,261,0,5426,5480,99.014598540146
1578,ec:1.17.1.8,ec,261,0,5077,5480,92.6459854014599
1579,ec:4.3.3.7,ec,261,0,5232,5480,95.4744525547445
1580,ec:2.7.7.4,ec,261,0,3775,5480,68.8868613138686
91,ec:2.7.4.23,ec,30,0,811,6055,13.3938893476466
92,ec:5.3.1.9,ec,30,0,5842,6055,96.4822460776218
93,ec:4.1.2.14,ec,30,0,3146,6055,51.9570602807597
94,ec:2.7.1.15,ec,30,0,3691,6055,60.9578860445912
95,ec:5.4.2.7,ec,30,0,2331,6055,38.4971098265896
96,ec:4.1.2.4,ec,30,1,3816,6055,63.0222956234517
97,ec:2.7.6.1,ec,30,1,5889,6055,97.2584640792733
98,ec:5.4.2.7,ec,30,0,2331,6055,38.4971098265896
99,ec:2.7.1.15,ec,30,0,3691,6055,60.9578860445912
100,ec:2.2.1.1,ec,30,0,5655,6055,93.3938893476466
101,ec:5.3.1.6,ec,30,0,5951,6055,98.2824112303881
102,ec:5.1.3.1,ec,30,0,5650,6055,93.3113129644922
103,ec:2.2.1.1,ec,30,0,5655,6055,93.3938893476466
104,ec:4.1.2.13,ec,30,0,5900,6055,97.4401321222131
105,ec:2.7.1.11,ec,30,0,4393,6055,72.5516102394715
106,ec:3.1.3.11,ec,30,0,4900,6055,80.9248554913295
107,ec:5.3.1.9,ec,30,0,5842,6055,96.4822460776218
108,ec:1.1.1.43,ec,30,0,98,6055,1.61849710982659
109,ec:2.7.1.13,ec,30,0,88,6055,1.45334434351775
110,ec:1.1.1.44,ec,30,0,4025,6055,66.4739884393064
111,ec:3.1.1.31,ec,30,1,4165,6055,68.7861271676301
112,ec:1.1.1.49,ec,30,0,4296,6055,70.9496284062758
113,ec:4.3.1.9,ec,30,0,104,6055,1.71758876961189
114,ec:2.7.1.45,ec,30,0,0,6055,0
115,ec:4.2.1.12,ec,30,0,1661,6055,27.4318744838976
116,ec:2.7.1.12,ec,30,0,2997,6055,49.4962840627581
117,ec:4.2.1.140,ec,30,0,76,6055,1.25516102394715
118,ec:3.1.1.17,ec,30,1,1290,6055,21.3047068538398
119,ec:1.1.5.2,ec,30,0,898,6055,14.8307184145334
120,ec:1.1.5.9,ec,30,0,259,6055,4.27745664739884
121,ec:1.1.3.4,ec,30,0,0,6055,0
122,ec:1.1.1.47,ec,30,0,782,6055,12.9149463253509
123,ec:1.1.3.5,ec,30,0,2,6055,0.0330305532617671
124,ec:1.1.99.3,ec,30,0,505,6055,8.3402146985962
125,ec:2.2.1.2,ec,30,0,5020,6055,82.9066886870355
126,ec:5.4.2.2,ec,30,0,4894,6055,80.8257638315442
127,ec:4.1.2.55,ec,30,0,42,6055,0.69364161849711
128,ec:1.2.7.5,ec,30,0,434,6055,7.16763005780347
129,ec:2.7.1.165,ec,30,0,1395,6055,23.0388109000826
130,ec:4.1.2.55,ec,30,0,42,6055,0.69364161849711
131,ec:4.1.2.9,ec,30,0,1212,6055,20.0165152766309
132,ec:1.1.1.215,ec,30,0,1021,6055,16.8620974401321
133,ec:2.7.1.146,ec,30,0,118,6055,1.94880264244426
134,ec:4.1.2.43,ec,30,0,629,6055,10.3881090008258
135,ec:5.3.1.27,ec,30,0,713,6055,11.77539223782
136,ec:4.3.1.29,ec,30,1,92,6055,1.51940545004129
137,ec:2.7.1.203,ec,30,0,133,6055,2.19653179190751
138,ec:1.2.99.8,ec,30,0,28,6055,0.46242774566474
139,ec:1.2.1.9,ec,30,0,665,6055,10.9826589595376
140,ec:4.1.2.51,ec,30,0,4,6055,0.0660611065235343
141,ec:4.2.1.39,ec,30,0,0,6055,0
142,ec:1.1.1.360,ec,30,0,6,6055,0.0990916597853014
143,ec:1.1.1.359,ec,30,0,34,6055,0.561519405450041
144,ec:2.7.1.178,ec,30,0,36,6055,0.594549958711808
145,ec:1.2.1.89,ec,30,0,5,6055,0.0825763831544178
146,ec:1.2.1.90,ec,30,0,83,6055,1.37076796036334
147,ec:1.1.1.343,ec,30,0,4025,6055,66.4739884393064
148,ec:1.1.1.363,ec,30,0,4296,6055,70.9496284062758
149,ec:1.1.1.388,ec,30,0,66,6055,1.09000825763832
150,ec:2.7.1.90,ec,30,0,1915,6055,31.626754748142
1581,ec:1.14.17.4,ec,270,0,89,6075,1.46502057613169
1582,ec:4.4.1.14,ec,270,1,106,6075,1.74485596707819
1583,ec:2.6.1.57,ec,270,0,1596,6075,26.2716049382716
1584,ec:2.6.1.5,ec,270,0,472,6075,7.76954732510288
1585,ec:3.1.3.87,ec,270,0,290,6075,4.77366255144033
1586,ec:1.13.11.54,ec,270,0,1418,6075,23.3415637860082
1587,ec:1.13.11.53,ec,270,0,1418,6075,23.3415637860082
1588,ec:5.3.2.5,ec,270,0,261,6075,4.2962962962963
1589,ec:4.2.1.109,ec,270,1,1304,6075,21.4650205761317
1590,ec:5.3.1.23,ec,270,0,2328,6075,38.320987654321
1591,ec:2.7.1.100,ec,270,0,792,6075,13.037037037037
1592,ec:2.4.2.28,ec,270,0,1626,6075,26.7654320987654
1593,ec:3.2.2.16,ec,270,0,108,6075,1.77777777777778
1594,ec:3.2.2.9,ec,270,0,3204,6075,52.7407407407407
1595,ec:2.5.1.16,ec,270,0,2936,6075,48.3292181069959
1596,ec:4.1.1.50,ec,270,0,2320,6075,38.1893004115226
1597,ec:1.8.4.14,ec,270,0,2557,6075,42.0905349794239
1598,ec:1.8.4.1,ec,270,0,0,6075,0
1599,ec:4.4.1.1,ec,270,1,1386,6075,22.8148148148148
1600,ec:3.5.1.31,ec,270,0,1,6075,0.0164609053497942
1601,ec:4.2.1.22,ec,270,0,1697,6075,27.9341563786008
1602,ec:2.1.1.13,ec,270,0,3568,6075,58.7325102880658
1603,ec:4.4.1.13,ec,270,0,4176,6075,68.7407407407407
1604,ec:2.1.1.14,ec,270,0,3565,6075,58.6831275720165
1605,ec:2.1.1.5,ec,270,0,220,6075,3.62139917695473
1606,ec:2.5.1.6,ec,270,0,5853,6075,96.3456790123457
1607,ec:3.3.1.1,ec,270,0,3556,6075,58.5349794238683
1608,ec:2.1.1.37,ec,270,0,3159,6075,52
1609,ec:1.8.4.13,ec,270,0,0,6075,0
1610,ec:1.4.3.2,ec,270,0,139,6075,2.2880658436214
1611,ec:2.1.1.10,ec,270,0,1530,6075,25.1851851851852
1612,ec:4.4.1.21,ec,270,0,1945,6075,32.0164609053498
1613,ec:3.2.2.9,ec,270,0,3204,6075,52.7407407407407
1614,ec:2.5.1.48,ec,270,0,2614,6075,43.0288065843621
1615,ec:4.4.1.11,ec,270,0,1228,6075,20.2139917695473
1616,ec:3.1.3.77,ec,270,0,1052,6075,17.3168724279835
1617,ec:2.5.1.47,ec,270,0,4620,6075,76.0493827160494
1618,ec:2.3.1.30,ec,270,0,4389,6075,72.2469135802469
1619,ec:2.5.1.65,ec,270,0,16,6075,0.263374485596708
1620,ec:2.5.1.144,ec,270,0,1475,6075,24.2798353909465
1621,ec:1.8.4.3,ec,270,0,0,6075,0
1622,ec:1.8.1.10,ec,270,0,0,6075,0
1623,ec:4.4.1.10,ec,270,1,0,6075,0
1624,ec:4.3.1.17,ec,270,0,3979,6075,65.4979423868313
1625,ec:2.5.1.65,ec,270,0,16,6075,0.263374485596708
1626,ec:2.6.1.1,ec,270,0,4272,6075,70.320987654321
1627,ec:4.4.1.24,ec,270,0,138,6075,2.2716049382716
1628,ec:4.4.1.25,ec,270,0,133,6075,2.18930041152263
1629,ec:1.8.4.3,ec,270,0,0,6075,0
1630,ec:1.8.1.6,ec,270,0,0,6075,0
1631,ec:1.8.4.4,ec,270,0,0,6075,0
1632,ec:4.4.1.1,ec,270,0,1386,6075,22.8148148148148
1633,ec:1.13.11.20,ec,270,1,405,6075,6.66666666666667
1634,ec:2.6.1.1,ec,270,0,4272,6075,70.320987654321
1635,ec:5.1.1.10,ec,270,0,0,6075,0
1636,ec:4.4.1.15,ec,270,0,924,6075,15.2098765432099
1637,ec:4.4.1.13,ec,270,0,4176,6075,68.7407407407407
1638,ec:4.4.1.1,ec,270,0,1386,6075,22.8148148148148
1639,ec:2.8.1.2,ec,270,0,3464,6075,57.0205761316872
1640,ec:2.6.1.1,ec,270,0,4272,6075,70.320987654321
1641,ec:2.6.1.3,ec,270,0,0,6075,0
1642,ec:1.1.1.27,ec,270,0,2155,6075,35.4732510288066
1643,ec:2.3.1.31,ec,270,0,4174,6075,68.7078189300412
1644,ec:2.3.1.46,ec,270,0,4174,6075,68.7078189300412
1645,ec:2.5.1.48,ec,270,0,2614,6075,43.0288065843621
1646,ec:2.5.1.48,ec,270,0,2614,6075,43.0288065843621
1647,ec:2.5.1.48,ec,270,0,2614,6075,43.0288065843621
1648,ec:2.5.1.49,ec,270,0,3018,6075,49.679012345679
1649,ec:2.5.1.48,ec,270,0,2614,6075,43.0288065843621
