"org","ensemblID","entrezGeneID","entrezGeneAccession"
"hsa","ENSG00000172575",10125,"RASGRP1"
"hsa","ENSG00000172578",89857,"KLHL6"
"hsa","ENSG00000172586",118487,"CHCHD1"
"hsa","ENSG00000172590",122704,"MRPL52"
"hsa","ENSG00000172594",10924,"SMPDL3A"
"hsa","ENSG00000172602",27289,"RND1"
"hsa","ENSG00000172613",5883,"RAD9A"
"hsa","ENSG00000172638",30008,"EFEMP2"
"hsa","ENSG00000172640",121275,"OR10AD1"
"hsa","ENSG00000172650",729092,"AGAP5"
"hsa","ENSG00000172661",253725,"WASHC2C"
"hsa","ENSG00000172663",80194,"TMEM134"
"hsa","ENSG00000172667",64393,"ZMAT3"
"hsa","ENSG00000172671",93550,"ZFAND4"
"hsa","ENSG00000172673",387357,"THEMIS"
"hsa","ENSG00000172680",4342,"MOS"
"hsa","ENSG00000172687",148203,"ZNF738"
"hsa","ENSG00000172689",341116,"MS4A10"
"hsa","ENSG00000172716",91607,"SLFN11"
"hsa","ENSG00000172717",161142,"FAM71D"
"hsa","ENSG00000172724",6363,"CCL19"
"hsa","ENSG00000172725",57175,"CORO1B"
"hsa","ENSG00000172728",84750,"FUT10"
"hsa","ENSG00000172731",55222,"LRRC20"
"hsa","ENSG00000172732",80198,"MUS81"
"hsa","ENSG00000172733",29942,"PURG"
"hsa","ENSG00000172738",221468,"TMEM217"
"hsa","ENSG00000172742",390199,"OR4D9"
"hsa","ENSG00000172748",169270,"ZNF596"
"hsa","ENSG00000172752",256076,"COL6A5"
"hsa","ENSG00000172757",1072,"CFL1"
"hsa","ENSG00000172765",23023,"TMCC1"
"hsa","ENSG00000172766",79612,"NAA16"
"hsa","ENSG00000172769",441608,"OR5B3"
"hsa","ENSG00000172771",90288,"EFCAB12"
"hsa","ENSG00000172772",81341,"OR10W1"
"hsa","ENSG00000172775",80011,"PSME3IP1"
"hsa","ENSG00000172780",339122,"RAB43"
"hsa","ENSG00000172782",283985,"FADS6"
"hsa","ENSG00000172785",55871,"CBWD1"
"hsa","ENSG00000172789",3222,"HOXC5"
"hsa","ENSG00000172794",326624,"RAB37"
"hsa","ENSG00000172795",167227,"DCP2"
"hsa","ENSG00000172803",254122,"SNX32"
"hsa","ENSG00000172809",6169,"RPL38"
"hsa","ENSG00000172817",9420,"CYP7B1"
"hsa","ENSG00000172818",5017,"OVOL1"
"hsa","ENSG00000172819",5916,"RARG"
"hsa","ENSG00000172824",283848,"CES4A"
"hsa","ENSG00000172828",23491,"CES3"
"hsa","ENSG00000172830",54961,"SSH3"
"hsa","ENSG00000172831",8824,"CES2"
"hsa","ENSG00000172840",57546,"PDP2"
"hsa","ENSG00000172845",6670,"SP3"
"hsa","ENSG00000172850",57819,"LSM2"
"hsa","ENSG00000172867",3849,"KRT2"
"hsa","ENSG00000172869",1657,"DMXL1"
"hsa","ENSG00000172878",254042,"METAP1D"
"hsa","ENSG00000172888",285268,"ZNF621"
"hsa","ENSG00000172889",51162,"EGFL7"
"hsa","ENSG00000172890",55191,"NADSYN1"
"hsa","ENSG00000172893",1717,"DHCR7"
"hsa","ENSG00000172901",206338,"LVRN"
"hsa","ENSG00000172915",26960,"NBEA"
"hsa","ENSG00000172922",84153,"RNASEH2C"
"hsa","ENSG00000172927",26579,"MYEOV"
"hsa","ENSG00000172932",338692,"ANKRD13D"
"hsa","ENSG00000172935",116535,"MRGPRF"
"hsa","ENSG00000172936",4615,"MYD88"
"hsa","ENSG00000172938",116512,"MRGPRD"
"hsa","ENSG00000172939",9943,"OXSR1"
"hsa","ENSG00000172940",9390,"SLC22A13"
"hsa","ENSG00000172943",23133,"PHF8"
"hsa","ENSG00000172954",253558,"LCLAT1"
"hsa","ENSG00000172955",130,"ADH6"
"hsa","ENSG00000172967",150165,"XKR3"
"hsa","ENSG00000172969",100288801,"FRG2C"
"hsa","ENSG00000172977",10524,"KAT5"
"hsa","ENSG00000172985",344558,"SH3RF3"
"hsa","ENSG00000172986",727936,"GXYLT2"
"hsa","ENSG00000172987",60495,"HPSE2"
"hsa","ENSG00000172992",79877,"DCAKD"
"hsa","ENSG00000172995",10777,"ARPP21"
"hsa","ENSG00000173011",93624,"TADA2B"
"hsa","ENSG00000173013",257236,"CCDC96"
"hsa","ENSG00000173020",156,"GRK2"
"hsa","ENSG00000173039",5970,"RELA"
"hsa","ENSG00000173040",132884,"EVC2"
"hsa","ENSG00000173041",340252,"ZNF680"
"hsa","ENSG00000173064",283450,"HECTD4"
"hsa","ENSG00000173065",55731,"FAM222B"
"hsa","ENSG00000173068",54796,"BNC2"
"hsa","ENSG00000173080",339403,"RXFP4"
"hsa","ENSG00000173083",10855,"HPSE"
"hsa","ENSG00000173085",27235,"COQ2"
"hsa","ENSG00000173093",160762,"CCDC63"
"hsa","ENSG00000173110",3310,"HSPA6"
"hsa","ENSG00000173113",51504,"TRMT112"
"hsa","ENSG00000173114",54674,"LRRN3"
"hsa","ENSG00000173120",22992,"KDM2A"
"hsa","ENSG00000173137",203054,"ADCK5"
"hsa","ENSG00000173141",78988,"MRPL57"
"hsa","ENSG00000173145",64318,"NOC3L"
"hsa","ENSG00000173153",2101,"ESRRA"
"hsa","ENSG00000173156",29984,"RHOD"
"hsa","ENSG00000173157",80070,"ADAMTS20"
"hsa","ENSG00000173163",150684,"COMMD1"
"hsa","ENSG00000173166",65059,"RAPH1"
"hsa","ENSG00000173171",4580,"MTX1"
"hsa","ENSG00000173175",111,"ADCY5"
"hsa","ENSG00000173193",54625,"PARP14"
"hsa","ENSG00000173198",10800,"CYSLTR1"
"hsa","ENSG00000173200",165631,"PARP15"
"hsa","ENSG00000173207",1163,"CKS1B"
"hsa","ENSG00000173208",225,"ABCD2"
"hsa","ENSG00000173209",130872,"AHSA2P"
"hsa","ENSG00000173210",22885,"ABLIM3"
"hsa","ENSG00000173212",126868,"MAB21L3"
"hsa","ENSG00000173213",260334,"TUBB8B"
"hsa","ENSG00000173214",91749,"MFSD4B"
"hsa","ENSG00000173218",81839,"VANGL1"
"hsa","ENSG00000173221",2745,"GLRX"
"hsa","ENSG00000173226",9657,"IQCB1"
"hsa","ENSG00000173227",91683,"SYT12"
"hsa","ENSG00000173230",2804,"GOLGB1"
"hsa","ENSG00000173237",254439,"C11orf86"
"hsa","ENSG00000173239",340654,"LIPM"
"hsa","ENSG00000173250",134391,"GPR151"
"hsa","ENSG00000173253",10655,"DMRT2"
"hsa","ENSG00000173258",158399,"ZNF483"
"hsa","ENSG00000173261",153770,"PLAC8L1"
"hsa","ENSG00000173262",144195,"SLC2A14"
"hsa","ENSG00000173264",56834,"GPR137"
"hsa","ENSG00000173267",6623,"SNCG"
"hsa","ENSG00000173269",79812,"MMRN2"
"hsa","ENSG00000173272",653784,"MZT2A"
"hsa","ENSG00000173273",8658,"TNKS"
"hsa","ENSG00000173275",203523,"ZNF449"
"hsa","ENSG00000173276",49854,"ZBTB21"
"hsa","ENSG00000173281",79660,"PPP1R3B"
"hsa","ENSG00000173285",391109,"OR10K1"
"hsa","ENSG00000173295",286042,"FAM86B3P"
"hsa","ENSG00000173302",344561,"GPR148"
"hsa","ENSG00000173320",56977,"STOX2"
"hsa","ENSG00000173327",4296,"MAP3K11"
"hsa","ENSG00000173334",10221,"TRIB1"
"hsa","ENSG00000173335",128822,"CST9"
"hsa","ENSG00000173338",10089,"KCNK7"
"hsa","ENSG00000173349",84826,"SFT2D3"
"hsa","ENSG00000173369",713,"C1QB"
"hsa","ENSG00000173372",712,"C1QA"
"hsa","ENSG00000173376",79625,"NDNF"
"hsa","ENSG00000173389",132141,"IQCF1"
"hsa","ENSG00000173391",4973,"OLR1"
"hsa","ENSG00000173401",256710,"GLIPR1L1"
"hsa","ENSG00000173402",1605,"DAG1"
"hsa","ENSG00000173404",3642,"INSM1"
"hsa","ENSG00000173406",1600,"DAB1"
"hsa","ENSG00000173409",64801,"ARV1"
"hsa","ENSG00000173418",51126,"NAA20"
"hsa","ENSG00000173421",339834,"IHO1"
"hsa","ENSG00000173431",122665,"RNASE8"
"hsa","ENSG00000173432",6288,"SAA1"
"hsa","ENSG00000173436",440574,"MICOS10"
"hsa","ENSG00000173442",254102,"EHBP1L1"
"hsa","ENSG00000173451",83591,"THAP2"
"hsa","ENSG00000173452",256130,"TMEM196"
"hsa","ENSG00000173456",79102,"RNF26"
"hsa","ENSG00000173457",26472,"PPP1R14B"
"hsa","ENSG00000173464",122651,"RNASE11"
"hsa","ENSG00000173465",10534,"ZNRD2"
"hsa","ENSG00000173467",155465,"AGR3"
"hsa","ENSG00000173473",6599,"SMARCC1"
"hsa","ENSG00000173480",147687,"ZNF417"
"hsa","ENSG00000173482",5797,"PTPRM"
"hsa","ENSG00000173486",2286,"FKBP2"
"hsa","ENSG00000173503",4049,"LTA"
"hsa","ENSG00000173511",7423,"VEGFB"
"hsa","ENSG00000173517",79834,"PEAK1"
"hsa","ENSG00000173530",8793,"TNFRSF10D"
"hsa","ENSG00000173531",4485,"MST1"
"hsa","ENSG00000173535",8794,"TNFRSF10C"
"hsa","ENSG00000173540",29925,"GMPPB"
"hsa","ENSG00000173542",92597,"MOB1B"
"hsa","ENSG00000173545",90441,"ZNF622"
"hsa","ENSG00000173546",1464,"CSPG4"
"hsa","ENSG00000173548",257364,"SNX33"
"hsa","ENSG00000173557",339778,"FAM166C"
"hsa","ENSG00000173559",64859,"NABP1"
"hsa","ENSG00000173567",165082,"ADGRF3"
"hsa","ENSG00000173572",126204,"NLRP13"
"hsa","ENSG00000173575",1106,"CHD2"
"hsa","ENSG00000173578",2829,"XCR1"
"hsa","ENSG00000173581",29903,"CCDC106"
"hsa","ENSG00000173585",10803,"CCR9"
"hsa","ENSG00000173588",51134,"CEP83"
"hsa","ENSG00000173597",27284,"SULT1B1"
"hsa","ENSG00000173598",11163,"NUDT4"
"hsa","ENSG00000173599",5091,"PC"
"hsa","ENSG00000173610",10941,"UGT2A1"
"hsa","ENSG00000173611",286205,"SCAI"
"hsa","ENSG00000173612",222545,"GPRC6A"
"hsa","ENSG00000173614",64802,"NMNAT1"
"hsa","ENSG00000173621",78999,"LRFN4"
"hsa","ENSG00000173626",100128327,"TRAPPC3L"
"hsa","ENSG00000173627",403314,"APOBEC4"
"hsa","ENSG00000173638",6573,"SLC19A1"
"hsa","ENSG00000173641",27129,"HSPB7"
"hsa","ENSG00000173653",9986,"RCE1"
"hsa","ENSG00000173660",7388,"UQCRH"
"hsa","ENSG00000173662",80835,"TAS1R1"
"hsa","ENSG00000173673",390992,"HES3"
"hsa","ENSG00000173674",1964,"EIF1AX"
"hsa","ENSG00000173678",100310812,"SPDYE2B"
"hsa","ENSG00000173679",26737,"OR1L1"
"hsa","ENSG00000173681",256643,"BCLAF3"
"hsa","ENSG00000173692",5707,"PSMD1"
"hsa","ENSG00000173698",10149,"ADGRG2"
"hsa","ENSG00000173699",130560,"SPATA3"
"hsa","ENSG00000173702",56667,"MUC13"
"hsa","ENSG00000173705",26032,"SUSD5"
"hsa","ENSG00000173706",57493,"HEG1"
"hsa","ENSG00000173714",124857,"WFIKKN2"
"hsa","ENSG00000173715",79703,"C11orf80"
"hsa","ENSG00000173726",9804,"TOMM20"
"hsa","ENSG00000173728",200159,"C1orf100"
"hsa","ENSG00000173744",3267,"AGFG1"
"hsa","ENSG00000173757",6777,"STAT5B"
"hsa","ENSG00000173762",924,"CD7"
"hsa","ENSG00000173769",375337,"TOPAZ1"
"hsa","ENSG00000173786",1267,"CNP"
"hsa","ENSG00000173801",3728,"JUP"
"hsa","ENSG00000173805",9001,"HAP1"
"hsa","ENSG00000173809",91646,"TDRD12"
"hsa","ENSG00000173812",10209,"EIF1"
"hsa","ENSG00000173818",284131,"ENDOV"
"hsa","ENSG00000173821",57674,"RNF213"
"hsa","ENSG00000173825",220359,"TIGD3"
"hsa","ENSG00000173826",81033,"KCNH6"
"hsa","ENSG00000173838",162333,"MARCHF10"
"hsa","ENSG00000173846",1263,"PLK3"
"hsa","ENSG00000173848",10276,"NET1"
"hsa","ENSG00000173852",23333,"DPY19L1"
"hsa","ENSG00000173868",162466,"PHOSPHO1"
"hsa","ENSG00000173875",163049,"ZNF791"
"hsa","ENSG00000173889",80012,"PHC3"
"hsa","ENSG00000173890",26996,"GPR160"
"hsa","ENSG00000173894",84733,"CBX2"
"hsa","ENSG00000173898",6712,"SPTBN2"
"hsa","ENSG00000173905",27333,"GOLIM4"
"hsa","ENSG00000173908",162605,"KRT28"
"hsa","ENSG00000173914",83759,"RBM4B"
"hsa","ENSG00000173915",84833,"ATP5MD"
"hsa","ENSG00000173917",3212,"HOXB2"
"hsa","ENSG00000173918",114897,"C1QTNF1"
"hsa","ENSG00000173926",115123,"MARCHF3"
"hsa","ENSG00000173928",126074,"SWSAP1"
"hsa","ENSG00000173930",353189,"SLCO4C1"
"hsa","ENSG00000173933",5936,"RBM4"
"hsa","ENSG00000173947",128344,"PIFO"
"hsa","ENSG00000173950",152002,"XXYLT1"
"hsa","ENSG00000173960",165324,"UBXN2A"
"hsa","ENSG00000173976",84839,"RAX2"
"hsa","ENSG00000173988",220416,"LRRC63"
"hsa","ENSG00000173991",8557,"TCAP"
"hsa","ENSG00000173992",9973,"CCS"
"hsa","ENSG00000174004",375387,"NRROS"
"hsa","ENSG00000174007",84984,"CEP19"
"hsa","ENSG00000174010",80311,"KLHL15"
"hsa","ENSG00000174013",200933,"FBXO45"
"hsa","ENSG00000174015",220082,"CBY2"
"hsa","ENSG00000174016",169966,"TENT5D"
"hsa","ENSG00000174021",2787,"GNG5"
"hsa","ENSG00000174032",253512,"SLC25A30"
"hsa","ENSG00000174038",138724,"C9orf131"
"hsa","ENSG00000174059",947,"CD34"
"hsa","ENSG00000174080",8722,"CTSF"
"hsa","ENSG00000174099",253827,"MSRB3"
"hsa","ENSG00000174106",23592,"LEMD3"
"hsa","ENSG00000174109",283951,"C16orf91"
"hsa","ENSG00000174123",81793,"TLR10"
"hsa","ENSG00000174125",7096,"TLR1"
"hsa","ENSG00000174130",10333,"TLR6"
"hsa","ENSG00000174132",345757,"FAM174A"
"hsa","ENSG00000174136",285704,"RGMB"
"hsa","ENSG00000174137",152877,"FAM53A"
"hsa","ENSG00000174145",57495,"NWD2"
"hsa","ENSG00000174151",284613,"CYB561D1"
"hsa","ENSG00000174156",2940,"GSTA3"
"hsa","ENSG00000174165",254359,"ZDHHC24"
"hsa","ENSG00000174173",54931,"TRMT10C"
"hsa","ENSG00000174175",6403,"SELP"
"hsa","ENSG00000174177",348180,"CTU2"
"hsa","ENSG00000174197",23269,"MGA"
"hsa","ENSG00000174206",144577,"C12orf66"
"hsa","ENSG00000174225",392509,"ARL13A"
"hsa","ENSG00000174226",169166,"SNX31"
"hsa","ENSG00000174227",54872,"PIGG"
"hsa","ENSG00000174231",10594,"PRPF8"
"hsa","ENSG00000174233",112,"ADCY6"
"hsa","ENSG00000174236",387849,"REP15"
"hsa","ENSG00000174238",5306,"PITPNA"
"hsa","ENSG00000174243",9416,"DDX23"
"hsa","ENSG00000174255",7634,"ZNF80"
"hsa","ENSG00000174276",741,"ZNHIT2"
"hsa","ENSG00000174279",344191,"EVX2"
"hsa","ENSG00000174282",57659,"ZBTB4"
"hsa","ENSG00000174292",8711,"TNK1"
"hsa","ENSG00000174306",23051,"ZHX3"
"hsa","ENSG00000174307",23612,"PHLDA3"
"hsa","ENSG00000174326",162515,"SLC16A11"
"hsa","ENSG00000174327",201232,"SLC16A13"
"hsa","ENSG00000174332",148979,"GLIS1"
"hsa","ENSG00000174339",134083,"OR2Y1"
"hsa","ENSG00000174343",55584,"CHRNA9"
"hsa","ENSG00000174348",127435,"PODN"
"hsa","ENSG00000174353",378108,"TRIM74"
"hsa","ENSG00000174358",340024,"SLC6A19"
"hsa","ENSG00000174370",219833,"C11orf45"
"hsa","ENSG00000174371",9156,"EXO1"
"hsa","ENSG00000174373",253959,"RALGAPA1"
"hsa","ENSG00000174405",3981,"LIG4"
"hsa","ENSG00000174407",128826,"MIR1-1HG"
"hsa","ENSG00000174417",7201,"TRHR"
"hsa","ENSG00000174428",389524,"GTF2IRD2B"
"hsa","ENSG00000174429",137735,"ABRA"
"hsa","ENSG00000174437",488,"ATP2A2"
"hsa","ENSG00000174442",55055,"ZWILCH"
"hsa","ENSG00000174444",6124,"RPL4"
"hsa","ENSG00000174446",10302,"SNAPC5"
"hsa","ENSG00000174448",147323,"STARD6"
"hsa","ENSG00000174450",283685,"GOLGA6L2"
"hsa","ENSG00000174453",402117,"VWC2L"
"hsa","ENSG00000174456",400073,"C12orf76"
"hsa","ENSG00000174460",170261,"ZCCHC12"
"hsa","ENSG00000174469",26047,"CNTNAP2"
"hsa","ENSG00000174473",442117,"GALNTL6"
"hsa","ENSG00000174482",158038,"LINGO2"
"hsa","ENSG00000174483",582,"BBS1"
"hsa","ENSG00000174485",10260,"DENND4A"
"hsa","ENSG00000174498",9543,"IGDCC3"
"hsa","ENSG00000174500",257144,"GCSAM"
"hsa","ENSG00000174501",400986,"ANKRD36C"
"hsa","ENSG00000174502",115019,"SLC26A9"
"hsa","ENSG00000174514",148808,"MFSD4A"
"hsa","ENSG00000174516",246330,"PELI3"
"hsa","ENSG00000174521",148014,"TTC9B"
"hsa","ENSG00000174527",283446,"MYO1H"
"hsa","ENSG00000174529",388730,"TMEM81"
"hsa","ENSG00000174547",65003,"MRPL11"
"hsa","ENSG00000174562",55554,"KLK15"
"hsa","ENSG00000174564",53833,"IL20RB"
"hsa","ENSG00000174567",127845,"GOLT1A"
"hsa","ENSG00000174574",79647,"AKIRIN1"
"hsa","ENSG00000174576",266743,"NPAS4"
"hsa","ENSG00000174579",55167,"MSL2"
"hsa","ENSG00000174586",162968,"ZNF497"
"hsa","ENSG00000174599",133022,"TRAM1L1"
"hsa","ENSG00000174600",1240,"CMKLR1"
"hsa","ENSG00000174606",90806,"ANGEL2"
"hsa","ENSG00000174607",7368,"UGT8"
"hsa","ENSG00000174611",339855,"KY"
"hsa","ENSG00000174628",124152,"IQCK"
"hsa","ENSG00000174640",6578,"SLCO2A1"
"hsa","ENSG00000174652",10781,"ZNF266"
"hsa","ENSG00000174667",125958,"OR7D4"
"hsa","ENSG00000174669",3177,"SLC29A2"
"hsa","ENSG00000174672",9024,"BRSK2"
"hsa","ENSG00000174684",11041,"B4GAT1"
"hsa","ENSG00000174695",153339,"TMEM167A"
"hsa","ENSG00000174697",3952,"LEP"
"hsa","ENSG00000174705",285590,"SH3PXD2B"
"hsa","ENSG00000174718",55196,"RESF1"
"hsa","ENSG00000174720",51574,"LARP7"
"hsa","ENSG00000174721",143282,"FGFBP3"
"hsa","ENSG00000174738",9975,"NR1D2"
"hsa","ENSG00000174740",140886,"PABPC5"
"hsa","ENSG00000174744",25855,"BRMS1"
"hsa","ENSG00000174748",6138,"RPL15"
"hsa","ENSG00000174749",132720,"FAM241A"
"hsa","ENSG00000174775",3265,"HRAS"
"hsa","ENSG00000174776",151790,"WDR49"
"hsa","ENSG00000174780",6731,"SRP72"
"hsa","ENSG00000174788",126006,"PCP2"
"hsa","ENSG00000174791",9610,"RIN1"
"hsa","ENSG00000174792",152816,"ODAPH"
"hsa","ENSG00000174796",152815,"THAP6"
"hsa","ENSG00000174799",9662,"CEP135"
"hsa","ENSG00000174804",8322,"FZD4"
"hsa","ENSG00000174807",57124,"CD248"
"hsa","ENSG00000174808",685,"BTC"
"hsa","ENSG00000174827",5174,"PDZK1"
"hsa","ENSG00000174837",2015,"ADGRE1"
"hsa","ENSG00000174839",201627,"DENND6A"
"hsa","ENSG00000174840",201626,"PDE12"
"hsa","ENSG00000174842",11146,"GLMN"
"hsa","ENSG00000174844",201625,"DNAH12"
"hsa","ENSG00000174851",10897,"YIF1A"
"hsa","ENSG00000174871",254263,"CNIH2"
"hsa","ENSG00000174876",277,"AMY1B"
"hsa","ENSG00000174885",171389,"NLRP6"
"hsa","ENSG00000174886",126328,"NDUFA11"
"hsa","ENSG00000174891",51319,"RSRC1"
"hsa","ENSG00000174898",257062,"CATSPERD"
"hsa","ENSG00000174899",152078,"SLC66A1L"
"hsa","ENSG00000174903",81876,"RAB1B"
"hsa","ENSG00000174914",390174,"OR9G1"
"hsa","ENSG00000174915",81490,"PTDSS2"
"hsa","ENSG00000174917",125988,"MICOS13"
"hsa","ENSG00000174928",285315,"C3orf33"
"hsa","ENSG00000174937",219482,"OR5M3"
"hsa","ENSG00000174938",26470,"SEZ6L2"
"hsa","ENSG00000174939",253982,"ASPHD1"
"hsa","ENSG00000174943",253980,"KCTD13"
"hsa","ENSG00000174944",9934,"P2RY14"
"hsa","ENSG00000174945",155185,"AMZ1"
"hsa","ENSG00000174946",29909,"GPR171"
"hsa","ENSG00000174948",344758,"GPR149"
"hsa","ENSG00000174950",388611,"CD164L2"
"hsa","ENSG00000174951",2523,"FUT1"
"hsa","ENSG00000174953",170506,"DHX36"
"hsa","ENSG00000174957",282775,"OR5J2"
"hsa","ENSG00000174963",84107,"ZIC4"
"hsa","ENSG00000174970",282770,"OR10AG1"
"hsa","ENSG00000174982",219431,"OR4S2"
"hsa","ENSG00000174989",26259,"FBXW8"
"hsa","ENSG00000174990",763,"CA5A"
"hsa","ENSG00000174992",653808,"ZG16"
"hsa","ENSG00000174996",64837,"KLC2"
"hsa","ENSG00000175003",6580,"SLC22A1"
"hsa","ENSG00000175018",387718,"TEX36"
"hsa","ENSG00000175029",1488,"CTBP2"
"hsa","ENSG00000175040",9435,"CHST2"
"hsa","ENSG00000175048",79683,"ZDHHC14"
"hsa","ENSG00000175054",545,"ATR"
"hsa","ENSG00000175063",11065,"UBE2C"
"hsa","ENSG00000175065",147409,"DSG4"
"hsa","ENSG00000175066",256356,"GK5"
"hsa","ENSG00000175073",80124,"VCPIP1"
"hsa","ENSG00000175077",132112,"RTP1"
"hsa","ENSG00000175084",1674,"DES"
"hsa","ENSG00000175087",149420,"PDIK1L"
"hsa","ENSG00000175093",92369,"SPSB4"
"hsa","ENSG00000175097",5897,"RAG2"
"hsa","ENSG00000175104",7189,"TRAF6"
"hsa","ENSG00000175105",55279,"ZNF654"
"hsa","ENSG00000175106",201158,"TVP23C"
"hsa","ENSG00000175110",56945,"MRPS22"
"hsa","ENSG00000175115",55690,"PACS1"
"hsa","ENSG00000175121",149708,"WFDC5"
"hsa","ENSG00000175130",65108,"MARCKSL1"
"hsa","ENSG00000175137",80851,"SH3BP5L"
"hsa","ENSG00000175143",26696,"OR2T1"
"hsa","ENSG00000175155",388403,"YPEL2"
"hsa","ENSG00000175161",253559,"CADM2"
"hsa","ENSG00000175166",5708,"PSMD2"
"hsa","ENSG00000175175",22843,"PPM1E"
"hsa","ENSG00000175182",131408,"FAM131A"
"hsa","ENSG00000175183",1466,"CSRP2"
"hsa","ENSG00000175189",3626,"INHBC"
"hsa","ENSG00000175193",55486,"PARL"
"hsa","ENSG00000175197",1649,"DDIT3"
"hsa","ENSG00000175198",5095,"PCCA"
"hsa","ENSG00000175202",123346,"HIGD2B"
"hsa","ENSG00000175203",10540,"DCTN2"
"hsa","ENSG00000175206",4878,"NPPA"
"hsa","ENSG00000175213",79797,"ZNF408"
"hsa","ENSG00000175215",10106,"CTDSP2"
"hsa","ENSG00000175216",9793,"CKAP5"
"hsa","ENSG00000175220",392,"ARHGAP1"
"hsa","ENSG00000175221",10025,"MED16"
"hsa","ENSG00000175224",9776,"ATG13"
"hsa","ENSG00000175229",89792,"GAL3ST3"
"hsa","ENSG00000175262",148345,"C1orf127"
"hsa","ENSG00000175264",8534,"CHST1"
"hsa","ENSG00000175265",23015,"GOLGA8A"
"hsa","ENSG00000175267",146177,"VWA3A"
"hsa","ENSG00000175274",9537,"TP53I11"
"hsa","ENSG00000175279",378708,"CENPS"
"hsa","ENSG00000175283",22845,"DOLK"
"hsa","ENSG00000175287",254295,"PHYHD1"
"hsa","ENSG00000175294",117144,"CATSPER1"
"hsa","ENSG00000175305",9134,"CCNE2"
"hsa","ENSG00000175309",85007,"PHYKPL"
"hsa","ENSG00000175311",257629,"ANKS4B"
"hsa","ENSG00000175315",1474,"CST6"
"hsa","ENSG00000175318",196996,"GRAMD2A"
"hsa","ENSG00000175322",162655,"ZNF519"
"hsa","ENSG00000175324",27257,"LSM1"
"hsa","ENSG00000175325",5626,"PROP1"
"hsa","ENSG00000175329",91464,"ISX"
"hsa","ENSG00000175334",8815,"BANF1"
"hsa","ENSG00000175336",319,"APOF"
"hsa","ENSG00000175344",1139,"CHRNA7"
"hsa","ENSG00000175348",56674,"TMEM9B"
"hsa","ENSG00000175352",56675,"NRIP3"
"hsa","ENSG00000175354",5771,"PTPN2"
"hsa","ENSG00000175356",57758,"SCUBE2"
"hsa","ENSG00000175376",84285,"EIF1AD"
"hsa","ENSG00000175387",4087,"SMAD2"
"hsa","ENSG00000175390",8665,"EIF3F"
"hsa","ENSG00000175395",219749,"ZNF25"
"hsa","ENSG00000175398",121130,"OR10P1"
"hsa","ENSG00000175414",285598,"ARL10"
"hsa","ENSG00000175416",1212,"CLTB"
"hsa","ENSG00000175426",5122,"PCSK1"
"hsa","ENSG00000175445",4023,"LPL"
"hsa","ENSG00000175449",317671,"RFESD"
"hsa","ENSG00000175455",64770,"CCDC14"
"hsa","ENSG00000175463",374403,"TBC1D10C"
"hsa","ENSG00000175467",9092,"SART1"
"hsa","ENSG00000175470",55844,"PPP2R2D"
"hsa","ENSG00000175471",79772,"MCTP1"
"hsa","ENSG00000175482",57804,"POLD4"
"hsa","ENSG00000175485",120787,"OR52W1"
"hsa","ENSG00000175489",126364,"LRRC25"
"hsa","ENSG00000175497",57628,"DPP10"
"hsa","ENSG00000175505",23529,"CLCF1"
"hsa","ENSG00000175514",390212,"GPR152"
"hsa","ENSG00000175518",143630,"UBQLNL"
"hsa","ENSG00000175520",50613,"UBQLN3"
"hsa","ENSG00000175535",5406,"PNLIP"
"hsa","ENSG00000175536",387787,"LIPT2"
"hsa","ENSG00000175538",10008,"KCNE3"
"hsa","ENSG00000175544",57010,"CABP4"
"hsa","ENSG00000175548",144245,"ALG10B"
"hsa","ENSG00000175550",10589,"DRAP1"
"hsa","ENSG00000175556",79836,"LONRF3"
"hsa","ENSG00000175564",7352,"UCP3"
"hsa","ENSG00000175567",7351,"UCP2"
"hsa","ENSG00000175573",83638,"C11orf68"
"hsa","ENSG00000175575",80227,"PAAF1"
"hsa","ENSG00000175581",51642,"MRPL48"
"hsa","ENSG00000175582",5870,"RAB6A"
"hsa","ENSG00000175591",5029,"P2RY2"
"hsa","ENSG00000175592",8061,"FOSL1"
"hsa","ENSG00000175595",2072,"ERCC4"
"hsa","ENSG00000175600",79783,"SUGCT"
"hsa","ENSG00000175602",11007,"CCDC85B"
"hsa","ENSG00000175606",54968,"TMEM70"
"hsa","ENSG00000175619",119765,"OR4B1"
"hsa","ENSG00000175634",6199,"RPS6KB2"
"hsa","ENSG00000175643",116028,"RMI2"
"hsa","ENSG00000175646",5619,"PRM1"
"hsa","ENSG00000175662",146691,"TOM1L2"
"hsa","ENSG00000175664",122046,"TEX26"
"hsa","ENSG00000175691",58492,"ZNF77"
"hsa","ENSG00000175697",165829,"GPR156"
"hsa","ENSG00000175707",126695,"KDF1"
"hsa","ENSG00000175711",146712,"B3GNTL1"
"hsa","ENSG00000175718",139804,"RBMXL3"
"hsa","ENSG00000175727",22877,"MLXIP"
"hsa","ENSG00000175728",283171,"LINC02873"
"hsa","ENSG00000175745",7025,"NR2F1"
"hsa","ENSG00000175746",400360,"C15orf54"
"hsa","ENSG00000175756",54998,"AURKAIP1"
"hsa","ENSG00000175764",158135,"TTLL11"
"hsa","ENSG00000175766",253314,"EIF4E1B"
"hsa","ENSG00000175768",401505,"TOMM5"
"hsa","ENSG00000175779",400359,"LINC02694"
